,support,itemsets,length
1456,0.009564801530368245,"frozenset({'see', 'uses', 'torch', 'default', 'none', 'type'})",6
1455,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'default', 'none', 'type'})",6
1454,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'default', 'torch', 'none'})",6
1594,0.009564801530368245,"frozenset({'tensor', 'uses', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",7
1453,0.009564801530368245,"frozenset({'tensor', 'see', 'default', 'torch', 'none', 'type'})",6
1495,0.009564801530368245,"frozenset({'current', 'uses', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",7
1497,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'type'})",7
1295,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'none'})",6
1577,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'set_default_tensor_type', 'default', 'type'})",7
1537,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none', 'type'})",7
1536,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none'})",7
1535,0.009564801530368245,"frozenset({'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",7
1534,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none'})",7
1533,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none', 'type'})",7
1532,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none'})",7
1531,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",7
1530,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'type'})",7
1560,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'set_default_tensor_type', 'torch', 'default', 'none'})",7
1529,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",7
1528,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'type'})",7
1527,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch'})",7
1561,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'set_default_tensor_type', 'default', 'none', 'type'})",7
1562,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'set_default_tensor_type', 'default', 'none'})",7
1526,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",7
1563,0.009564801530368245,"frozenset({'current', 'see', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",7
1564,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'set_default_tensor_type', 'torch', 'default', 'none'})",7
1538,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",7
1539,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'default', 'none'})",7
1540,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'default', 'none', 'type'})",7
1550,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",7
1556,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",7
1555,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",7
1554,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",7
1553,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",7
1552,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",7
1551,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'default', 'type'})",7
1559,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",7
1549,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'type'})",7
1541,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",7
1548,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default'})",7
1547,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",7
1546,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",7
1545,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",7
1544,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none', 'type'})",7
1543,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none'})",7
1542,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",7
1565,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'set_default_tensor_type', 'default', 'none', 'type'})",7
1566,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'torch', 'default', 'none', 'type'})",7
1525,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'torch', 'none', 'type'})",7
1503,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'default'})",7
1570,0.009564801530368245,"frozenset({'current', 'tensor', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",7
1506,0.009564801530368245,"frozenset({'current', 'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",7
1571,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'set_default_tensor_type', 'torch', 'default', 'none'})",7
1505,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'torch', 'default', 'type'})",7
1572,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'set_default_tensor_type', 'default', 'none', 'type'})",7
1504,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'default', 'type'})",7
1573,0.009564801530368245,"frozenset({'current', 'uses', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",7
1502,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'torch', 'default', 'type'})",7
1507,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default'})",7
1501,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'type'})",7
1500,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default'})",7
1574,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'torch', 'default', 'none', 'type'})",7
1499,0.009564801530368245,"frozenset({'current', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",7
1575,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'set_default_tensor_type', 'torch', 'default', 'type'})",7
1576,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'set_default_tensor_type', 'torch', 'default'})",7
1498,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default'})",7
1569,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'torch', 'default', 'none', 'type'})",7
1508,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'type'})",7
1567,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'torch', 'default', 'none'})",7
1518,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'none'})",7
1524,0.009564801530368245,"frozenset({'current', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",7
1523,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",7
1522,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",7
1521,0.009564801530368245,"frozenset({'current', 'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",7
1520,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'torch', 'none', 'type'})",7
1519,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'none', 'type'})",7
1568,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'default', 'none', 'type'})",7
1517,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'torch', 'none', 'type'})",7
1509,0.009564801530368245,"frozenset({'current', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",7
1516,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",7
1515,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",7
1514,0.009564801530368245,"frozenset({'current', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",7
1513,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none'})",7
1512,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",7
1511,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",7
1510,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'torch', 'default', 'type'})",7
1429,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'none', 'type'})",6
1428,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'torch', 'none'})",6
1427,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'torch', 'none', 'type'})",6
1426,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'set_default_tensor_type', 'none', 'type'})",6
1344,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none'})",6
1343,0.009564801530368245,"frozenset({'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",6
1342,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none'})",6
1341,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none', 'type'})",6
1340,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'torch', 'none'})",6
1339,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'default', 'none', 'type'})",6
1338,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'torch', 'default', 'none'})",6
1337,0.009564801530368245,"frozenset({'see', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",6
1336,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'default', 'none'})",6
1335,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'default', 'none', 'type'})",6
1334,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'default', 'torch', 'none'})",6
1333,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none'})",6
1332,0.009564801530368245,"frozenset({'see', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none', 'type'})",6
1331,0.009564801530368245,"frozenset({'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none'})",6
1330,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none'})",6
1329,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'torch', 'type'})",6
1328,0.009564801530368245,"frozenset({'current', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",6
1345,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none', 'type'})",6
1346,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",6
1347,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'torch', 'default', 'none'})",6
1357,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'default', 'torch'})",6
1362,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'type'})",6
1615,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",8
1616,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'default', 'type'})",8
1361,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'torch'})",6
1360,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",6
1359,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'torch', 'default', 'type'})",6
1358,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'default', 'type'})",6
1356,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'default', 'torch', 'type'})",6
1348,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'default', 'none', 'type'})",6
1355,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'type'})",6
1354,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default'})",6
1353,0.009564801530368245,"frozenset({'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",6
1352,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default'})",6
1351,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'type'})",6
1350,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default'})",6
1349,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",6
1327,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'type'})",6
1326,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch'})",6
1325,0.009564801530368245,"frozenset({'current', 'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",6
1301,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'none'})",6
1621,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",8
1307,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none'})",6
1557,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'none', 'type'})",7
1305,0.009564801530368245,"frozenset({'current', 'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",6
1304,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'none', 'type'})",6
1303,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'torch', 'none'})",6
1302,0.009564801530368245,"frozenset({'current', 'see', 'SOME_DTYPE', 'torch', 'none', 'type'})",6
1300,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'none', 'type'})",6
1309,0.009564801530368245,"frozenset({'current', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",6
1622,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'none', 'type'})",8
1299,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'torch', 'none'})",6
1623,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",8
1298,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none'})",6
1624,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",8
1297,0.009564801530368245,"frozenset({'current', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",6
1296,0.009564801530368245,"frozenset({'current', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",6
1308,0.009564801530368245,"frozenset({'current', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",6
1310,0.009564801530368245,"frozenset({'current', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",6
1324,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'torch', 'type'})",6
1316,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'type'})",6
1323,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'type'})",6
1322,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch'})",6
1321,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'torch', 'type'})",6
1320,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'type'})",6
1319,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch'})",6
1318,0.009564801530368245,"frozenset({'current', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'type'})",6
1317,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type'})",6
1315,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch'})",6
1620,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",8
1314,0.009564801530368245,"frozenset({'current', 'uses', 'SOME_DTYPE', 'torch', 'none', 'type'})",6
1617,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",8
1313,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'none', 'type'})",6
1618,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",8
1312,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'torch', 'none'})",6
1619,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",8
1311,0.009564801530368245,"frozenset({'current', 'tensor', 'SOME_DTYPE', 'torch', 'none', 'type'})",6
1363,0.009564801530368245,"frozenset({'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",6
1364,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'torch', 'default', 'type'})",6
1614,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'type'})",8
1400,0.009564801530368245,"frozenset({'current', 'uses', 'set_default_tensor_type', 'torch', 'default', 'none'})",6
1406,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'set_default_tensor_type', 'torch', 'default'})",6
1405,0.009564801530368245,"frozenset({'current', 'uses', 'torch', 'default', 'none', 'type'})",6
1404,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'default', 'none', 'type'})",6
1403,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'torch', 'default', 'none'})",6
1402,0.009564801530368245,"frozenset({'current', 'tensor', 'torch', 'default', 'none', 'type'})",6
1401,0.009564801530368245,"frozenset({'current', 'uses', 'set_default_tensor_type', 'default', 'none', 'type'})",6
1599,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none'})",8
1399,0.009564801530368245,"frozenset({'current', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",6
1407,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'set_default_tensor_type', 'default', 'type'})",6
1398,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'set_default_tensor_type', 'default', 'none'})",6
1397,0.009564801530368245,"frozenset({'current', 'tensor', 'set_default_tensor_type', 'default', 'none', 'type'})",6
1396,0.009564801530368245,"frozenset({'current', 'tensor', 'set_default_tensor_type', 'default', 'torch', 'none'})",6
1395,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'default', 'none', 'type'})",6
1394,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'torch', 'default', 'none'})",6
1393,0.009564801530368245,"frozenset({'current', 'see', 'torch', 'default', 'none', 'type'})",6
1392,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'default', 'none'})",6
1598,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none', 'type'})",8
1408,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'set_default_tensor_type', 'default'})",6
1390,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'torch', 'default', 'none'})",6
1418,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'set_default_tensor_type', 'default', 'type'})",6
1425,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'set_default_tensor_type', 'torch', 'none'})",6
1424,0.009564801530368245,"frozenset({'current', 'see', 'set_default_tensor_type', 'torch', 'none', 'type'})",6
1423,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'set_default_tensor_type', 'none'})",6
1422,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'set_default_tensor_type', 'none', 'type'})",6
1421,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'set_default_tensor_type', 'torch', 'none'})",6
1420,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'torch', 'default', 'type'})",6
1419,0.009564801530368245,"frozenset({'current', 'uses', 'set_default_tensor_type', 'torch', 'default', 'type'})",6
1417,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'set_default_tensor_type', 'default', 'torch'})",6
1409,0.009564801530368245,"frozenset({'current', 'see', 'set_default_tensor_type', 'torch', 'default', 'type'})",6
1416,0.009564801530368245,"frozenset({'current', 'tensor', 'set_default_tensor_type', 'torch', 'default', 'type'})",6
1415,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'torch', 'default', 'type'})",6
1414,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'default', 'type'})",6
1413,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'torch', 'default'})",6
1412,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'torch', 'default', 'type'})",6
1411,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'set_default_tensor_type', 'default', 'type'})",6
1410,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'set_default_tensor_type', 'torch', 'default'})",6
1391,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'default', 'none', 'type'})",6
1389,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'set_default_tensor_type', 'default', 'none'})",6
988,0.009564801530368245,"frozenset({'current', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'default'})",5
1371,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'torch', 'none', 'type'})",6
1373,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'none', 'type'})",6
1606,0.009564801530368245,"frozenset({'current', 'see', 'uses', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",8
1607,0.009564801530368245,"frozenset({'current', 'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",8
1608,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none'})",8
1609,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'default', 'none', 'type'})",8
1372,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'torch', 'none'})",6
1610,0.009564801530368245,"frozenset({'current', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'none', 'type'})",8
1611,0.009564801530368245,"frozenset({'current', 'tensor', 'uses', 'SOME_DTYPE', 'torch', 'default', 'none', 'type'})",8
1375,0.009564801530368245,"frozenset({'tensor', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",6
1370,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",6
1612,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default', 'type'})",8
1369,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",6
1613,0.009564801530368245,"frozenset({'current', 'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'default'})",8
1368,0.009564801530368245,"frozenset({'see', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none', 'type'})",6
1367,0.009564801530368245,"frozenset({'tensor', 'see', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'none'})",6
1366,0.009564801530368245,"frozenset({'tensor', 'see', 'SOME_DTYPE', 'set_default_tensor_type', 'none', 'type'})",6
1374,0.009564801530368245,"frozenset({'see', 'uses', 'SOME_DTYPE', 'torch', 'none', 'type'})",6
1376,0.009564801530368245,"frozenset({'tensor', 'uses', 'SOME_DTYPE', 'set_default_tensor_type', 'torch', 'none'})",6
1388,0.009564801530368245,"frozenset({'current', 'see', 'set_default_tensor_type', 'default', 'none', 'type'})",6
