,idx,freq,sequence,sentence,api,len,cat
6718,17,117,['ctx'],ctx,mxnet.ndarray.random_randint.yaml,1,context
6719,17,117,['ctx'],ctx,mxnet.symbol.op.random_exponential.yaml,1,context
6720,17,117,['ctx'],ctx,mxnet.symbol.random_poisson.yaml,1,context
6721,17,117,['ctx'],ctx,mxnet.gluon.model_zoo.vision.get_mobilenet_v2.yaml,1,context
6722,17,117,['ctx'],ctx,mxnet.ndarray.sparse.csr_matrix.yaml,1,context
6723,17,117,['ctx'],ctx,mxnet.ndarray.full.yaml,1,context
6724,17,117,['ctx'],ctx,mxnet.ndarray.random.exponential.yaml,1,context
6725,17,117,['ctx'],ctx,mxnet.symbol.op.random_negative_binomial.yaml,1,context
6726,17,117,['ctx'],ctx,mxnet.gluon.model_zoo.vision.resnet18_v2.yaml,1,context
6727,17,117,['ctx'],ctx,mxnet.test_utils.rand_sparse_ndarray.yaml,1,context
6728,17,117,['ctx'],ctx,mxnet.gluon.model_zoo.vision.resnet50_v1.yaml,1,context
6729,17,117,['ctx'],ctx,mxnet.symbol.random_generalized_negative_binomial.yaml,1,context
6730,17,117,['ctx'],ctx,mxnet.gluon.model_zoo.vision.vgg11.yaml,1,context
6731,17,117,['ctx'],ctx,mxnet.io.csviter.yaml,1,context
6732,17,117,['ctx'],ctx,mxnet.gluon.model_zoo.vision.resnet101_v2.yaml,1,context
6733,17,117,['ctx'],ctx,mxnet.ndarray.sparse.row_sparse_array.yaml,1,context
6734,17,117,['ctx'],ctx,mxnet.gluon.model_zoo.vision.mobilenet0_25.yaml,1,context
6735,17,117,['ctx'],ctx,mxnet.gluon.model_zoo.vision.vgg13_bn.yaml,1,context
6736,17,117,['ctx'],ctx,mxnet.contrib.quantization.quantize_graph.yaml,1,context
6737,17,117,['ctx'],ctx,mxnet.symbol.op.random_normal.yaml,1,context
6738,17,117,['ctx'],ctx,mxnet.gluon.model_zoo.vision.get_model2.yaml,1,context
6739,18,116,['min'],min_bias,mxnet.ndarray.contrib.quantized_conv.yaml,1,
6740,18,116,['min'],min_data,mxnet.ndarray.contrib.quantized_conv.yaml,1,
6741,18,116,['min'],min_weight,mxnet.ndarray.contrib.quantized_conv.yaml,1,numeric
6742,18,116,['min'],min_range,mxnet.ndarray.contrib.dequantize.yaml,1,
6743,18,116,['min'],min_calib_range,mxnet.ndarray.batchnorm.yaml,1,
6744,18,116,['min'],min_calib_range,mxnet.contrib.symbol.quantize_v2.yaml,1,
6745,18,116,['min'],a_min,mxnet.ndarray.sparse.clip.yaml,1,not useful
6746,18,116,['min'],min_calib_range,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1,
6747,18,116,['min'],min_data,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1,
6748,18,116,['min'],min_calib_range,mxnet.symbol.contrib.quantized_batch_norm.yaml,1,
6749,18,116,['min'],min_data,mxnet.symbol.contrib.quantized_batch_norm.yaml,1,
6750,18,116,['min'],min_factor,mxnet.symbol.image.random_brightness.yaml,1,
6751,18,116,['min'],min_range,mxnet.symbol.contrib.dequantize.yaml,1,
6752,18,116,['min'],min_calib_range,mxnet.ndarray.contrib.quantize_v2.yaml,1,
6753,18,116,['min'],lhs_min,mxnet.ndarray.contrib.quantized_elemwise_add.yaml,1,
6754,18,116,['min'],rhs_min,mxnet.ndarray.contrib.quantized_elemwise_add.yaml,1,not useful
6755,18,116,['min'],lhs_min,mxnet.contrib.ndarray.quantized_elemwise_add.yaml,1,
6756,18,116,['min'],rhs_min,mxnet.contrib.ndarray.quantized_elemwise_add.yaml,1,not useful
6757,18,116,['min'],min_calib_range,mxnet.contrib.ndarray.requantize.yaml,1,
6758,18,116,['min'],min_range,mxnet.contrib.ndarray.requantize.yaml,1,
6759,18,116,['min'],min_crop_aspect_ratios,mxnet.io.imagedetrecorditer.yaml,1,
6760,18,116,['min'],min_crop_object_coverages,mxnet.io.imagedetrecorditer.yaml,1,
6761,18,116,['min'],min_crop_overlaps,mxnet.io.imagedetrecorditer.yaml,1,
6762,18,116,['min'],min_crop_sample_coverages,mxnet.io.imagedetrecorditer.yaml,1,
6763,18,116,['min'],min_crop_scales,mxnet.io.imagedetrecorditer.yaml,1,
6764,18,116,['min'],lstm_state_clip_min,mxnet.symbol.op.rnn.yaml,1,
6765,18,116,['min'],min_calib_range,mxnet.ndarray.contrib.requantize.yaml,1,
6766,18,116,['min'],min_range,mxnet.ndarray.contrib.requantize.yaml,1,
6767,18,116,['min'],min_factor,mxnet.ndarray.image.random_saturation.yaml,1,
6768,18,116,['min'],min_bias,mxnet.contrib.ndarray.quantized_conv.yaml,1,
6769,18,116,['min'],min_data,mxnet.contrib.ndarray.quantized_conv.yaml,1,
6770,18,116,['min'],min_weight,mxnet.contrib.ndarray.quantized_conv.yaml,1,numeric
6771,18,116,['min'],min_range,mxnet.contrib.ndarray.dequantize.yaml,1,
6772,18,116,['min'],min_calib_range,mxnet.symbol.contrib.requantize.yaml,1,
6773,18,116,['min'],min_range,mxnet.symbol.contrib.requantize.yaml,1,
6774,18,116,['min'],lhs_min,mxnet.contrib.symbol.quantized_elemwise_add.yaml,1,
6775,18,116,['min'],rhs_min,mxnet.contrib.symbol.quantized_elemwise_add.yaml,1,not useful
6776,18,116,['min'],min_data,mxnet.contrib.ndarray.quantized_act.yaml,1,
6777,18,116,['min'],min_calib_range,mxnet.ndarray.op.batchnorm.yaml,1,
6778,18,116,['min'],min_calib_range,mxnet.contrib.symbol.quantized_batch_norm.yaml,1,
6779,18,116,['min'],min_data,mxnet.contrib.symbol.quantized_batch_norm.yaml,1,
6780,18,116,['min'],min_calib_range,mxnet.contrib.symbol.requantize.yaml,1,
6781,18,116,['min'],min_range,mxnet.contrib.symbol.requantize.yaml,1,
6782,18,116,['min'],min_data,mxnet.contrib.symbol.quantized_pooling.yaml,1,
6783,18,116,['min'],min_bias,mxnet.contrib.ndarray.quantized_fully_connected.yaml,1,
6784,18,116,['min'],min_data,mxnet.contrib.ndarray.quantized_fully_connected.yaml,1,
6785,18,116,['min'],min_weight,mxnet.contrib.ndarray.quantized_fully_connected.yaml,1,numeric
6786,18,116,['min'],a_min,mxnet.symbol.sparse.clip.yaml,1,not useful
6787,18,116,['min'],a_min,mxnet.ndarray.clip.yaml,1,not useful
6788,18,116,['min'],min_data,mxnet.contrib.symbol.quantized_act.yaml,1,
6789,18,116,['min'],min_data,mxnet.contrib.symbol.quantized_flatten.yaml,1,
6790,18,116,['min'],min_bias,mxnet.contrib.symbol.quantized_fully_connected.yaml,1,
6791,18,116,['min'],min_data,mxnet.contrib.symbol.quantized_fully_connected.yaml,1,
6792,18,116,['min'],min_weight,mxnet.contrib.symbol.quantized_fully_connected.yaml,1,numeric
6793,18,116,['min'],a_min,mxnet.symbol.op.clip.yaml,1,not useful
6794,18,116,['min'],min_data,mxnet.symbol.contrib.quantized_act.yaml,1,
6795,18,116,['min'],min_data,mxnet.ndarray.contrib.quantized_act.yaml,1,
6796,18,116,['min'],min_range,mxnet.contrib.symbol.dequantize.yaml,1,
6797,18,116,['min'],min_calib_range,mxnet.contrib.ndarray.quantize_v2.yaml,1,
6798,18,116,['min'],a_min,mxnet.ndarray.op.clip.yaml,1,not useful
6799,18,116,['min'],lhs_min,mxnet.symbol.contrib.quantized_elemwise_add.yaml,1,
6800,18,116,['min'],rhs_min,mxnet.symbol.contrib.quantized_elemwise_add.yaml,1,not useful
6801,18,116,['min'],lstm_state_clip_min,mxnet.ndarray.rnn.yaml,1,
6802,18,116,['min'],min_range,mxnet.ndarray.contrib.quantize.yaml,1,
6803,18,116,['min'],min_eject_coverage,mxnet.image.createdetaugmenter.yaml,1,
6804,18,116,['min'],min_object_covered,mxnet.image.createdetaugmenter.yaml,1,
6805,18,116,['min'],min_bias,mxnet.symbol.contrib.quantized_conv.yaml,1,
6806,18,116,['min'],min_data,mxnet.symbol.contrib.quantized_conv.yaml,1,
6807,18,116,['min'],min_weight,mxnet.symbol.contrib.quantized_conv.yaml,1,numeric
6808,18,116,['min'],min_bias,mxnet.contrib.symbol.quantized_conv.yaml,1,
6809,18,116,['min'],min_data,mxnet.contrib.symbol.quantized_conv.yaml,1,
6810,18,116,['min'],min_weight,mxnet.contrib.symbol.quantized_conv.yaml,1,numeric
6811,18,116,['min'],min_calib_range,mxnet.symbol.batchnorm.yaml,1,
6992,20,109,['size'],batch_size,mxnet.io.mnistiter.yaml,1,numeric
7029,20,109,['size'],batch_size,mxnet.io.imagerecorditer.yaml,1,numeric
6814,18,116,['min'],min_aspect_ratio,mxnet.io.imagerecorditer.yaml,1,
7072,20,109,['size'],batch_size,mxnet.io.csviter.yaml,1,numeric
11105,144,15,['batch'],batch_size,mxnet.io.libsvmiter.yaml,1,numeric
6817,18,116,['min'],min_random_area,mxnet.io.imagerecorditer.yaml,1,
6818,18,116,['min'],min_random_scale,mxnet.io.imagerecorditer.yaml,1,
6819,18,116,['min'],min_factor,mxnet.ndarray.image.random_hue.yaml,1,
6820,18,116,['min'],lstm_state_clip_min,mxnet.symbol.rnn.yaml,1,
6821,18,116,['min'],min_eject_coverage,mxnet.image.createmultirandcropaugmenter.yaml,1,
6822,18,116,['min'],min_object_covered,mxnet.image.createmultirandcropaugmenter.yaml,1,
6823,18,116,['min'],min_calib_range,mxnet.ndarray.contrib.quantized_batch_norm.yaml,1,
6824,18,116,['min'],min_data,mxnet.ndarray.contrib.quantized_batch_norm.yaml,1,
6825,18,116,['min'],min_range,mxnet.contrib.symbol.quantize.yaml,1,
6826,18,116,['min'],lstm_state_clip_min,mxnet.ndarray.op.rnn.yaml,1,
11107,144,15,['batch'],batch_size,mxnet.io.imagedetrecorditer.yaml,1,numeric
6828,18,116,['min'],min_data,mxnet.ndarray.contrib.quantized_flatten.yaml,1,
6829,18,116,['min'],a_min,mxnet.symbol.clip.yaml,1,not useful
6830,18,116,['min'],min_data,mxnet.contrib.ndarray.quantized_pooling.yaml,1,
6831,18,116,['min'],min_bias,mxnet.ndarray.contrib.quantized_fully_connected.yaml,1,
6832,18,116,['min'],min_data,mxnet.ndarray.contrib.quantized_fully_connected.yaml,1,
6833,18,116,['min'],min_weight,mxnet.ndarray.contrib.quantized_fully_connected.yaml,1,numeric
6834,18,116,['min'],min_factor,mxnet.symbol.image.random_hue.yaml,1,
11109,144,15,['batch'],batch_size,mxnet.io.mnistiter.yaml,1,numeric
6836,18,116,['min'],min_factor,mxnet.symbol.image.random_saturation.yaml,1,
11113,144,15,['batch'],batch_size,mxnet.io.imagerecorditer.yaml,1,numeric
6838,18,116,['min'],min_data,mxnet.symbol.contrib.quantized_pooling.yaml,1,
11115,144,15,['batch'],batch_size,mxnet.io.csviter.yaml,1,numeric
6840,18,116,['min'],min_data,mxnet.symbol.contrib.quantized_flatten.yaml,1,
6841,18,116,['min'],min_calib_range,mxnet.symbol.op.batchnorm.yaml,1,
6842,18,116,['min'],min_calib_range,mxnet.symbol.contrib.quantize_v2.yaml,1,
11725,197,9,"['batch', 'size']",batch_size,mxnet.io.libsvmiter.yaml,2,numeric
6844,18,116,['min'],min_factor,mxnet.ndarray.image.random_contrast.yaml,1,
6845,18,116,['min'],min_bias,mxnet.symbol.contrib.quantized_fully_connected.yaml,1,
6846,18,116,['min'],min_data,mxnet.symbol.contrib.quantized_fully_connected.yaml,1,
6847,18,116,['min'],min_weight,mxnet.symbol.contrib.quantized_fully_connected.yaml,1,numeric
6848,18,116,['min'],min_factor,mxnet.symbol.image.random_contrast.yaml,1,
11726,197,9,"['batch', 'size']",batch_size,mxnet.io.imagedetrecorditer.yaml,2,numeric
6850,18,116,['min'],min_data,mxnet.ndarray.contrib.quantized_pooling.yaml,1,
6851,18,116,['min'],min_range,mxnet.contrib.ndarray.quantize.yaml,1,
6852,18,116,['min'],min_data,mxnet.contrib.ndarray.quantized_flatten.yaml,1,
6853,18,116,['min'],min_range,mxnet.symbol.contrib.quantize.yaml,1,
6854,18,116,['min'],min_factor,mxnet.ndarray.image.random_brightness.yaml,1,
6855,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.signsgd_update.yaml,2,not useful
6856,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.sgd_mom_update.yaml,2,not useful
6857,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.sparse.sgd_mom_update.yaml,2,not useful
6858,19,110,"['rescale', 'grad']",rescale_grad,mxnet.contrib.ndarray.group_adagrad_update.yaml,2,not useful
6859,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.preloaded_multi_sgd_update.yaml,2,not useful
6860,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.contrib.group_adagrad_update.yaml,2,not useful
6861,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.mp_lamb_update_phase1.yaml,2,not useful
6862,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.signum_update.yaml,2,not useful
6863,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.sparse.sgd_update.yaml,2,not useful
6864,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.ftrl_update.yaml,2,not useful
6865,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.multi_sgd_update.yaml,2,not useful
6866,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.multi_sgd_update.yaml,2,not useful
6867,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.ftml_update.yaml,2,not useful
6868,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.preloaded_multi_mp_sgd_mom_update.yaml,2,not useful
6869,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.mp_sgd_update.yaml,2,not useful
6870,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.preloaded_multi_sgd_mom_update.yaml,2,not useful
6871,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.sparse.sgd_mom_update.yaml,2,not useful
6872,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.adam_update.yaml,2,not useful
6873,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.multi_mp_sgd_mom_update.yaml,2,not useful
6874,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.multi_mp_sgd_update.yaml,2,not useful
6875,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.preloaded_multi_mp_sgd_mom_update.yaml,2,not useful
6876,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.sparse.adam_update.yaml,2,not useful
6877,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.sgd_update.yaml,2,not useful
6878,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.sparse.ftrl_update.yaml,2,not useful
6879,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.mp_nag_mom_update.yaml,2,not useful
6880,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.preloaded_multi_mp_sgd_mom_update.yaml,2,not useful
6881,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.sparse.ftrl_update.yaml,2,not useful
6882,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.preloaded_multi_mp_sgd_update.yaml,2,not useful
6883,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.preloaded_multi_sgd_update.yaml,2,not useful
6884,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.sparse.adam_update.yaml,2,not useful
6885,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.multi_lars.yaml,2,not useful
6886,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.multi_mp_sgd_mom_update.yaml,2,not useful
6887,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.ftml_update.yaml,2,not useful
6888,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.adam_update.yaml,2,not useful
6889,19,110,"['rescale', 'grad']",rescale_grad,mxnet.contrib.symbol.group_adagrad_update.yaml,2,not useful
6890,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.multi_mp_sgd_update.yaml,2,not useful
6891,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.mp_sgd_mom_update.yaml,2,not useful
6892,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.rmsprop_update.yaml,2,not useful
6893,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.ftrl_update.yaml,2,not useful
6894,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.preloaded_multi_sgd_update.yaml,2,not useful
6895,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.nag_mom_update.yaml,2,not useful
6896,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.multi_sgd_mom_update.yaml,2,not useful
6897,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.lamb_update_phase1.yaml,2,not useful
6898,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.mp_sgd_update.yaml,2,not useful
6899,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.mp_lamb_update_phase1.yaml,2,not useful
6900,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.rmspropalex_update.yaml,2,not useful
6901,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.lamb_update_phase1.yaml,2,not useful
6902,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.mp_lamb_update_phase1.yaml,2,not useful
6903,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.mp_sgd_update.yaml,2,not useful
6904,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.multi_sgd_update.yaml,2,not useful
6905,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.rmspropalex_update.yaml,2,not useful
6906,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.preloaded_multi_sgd_mom_update.yaml,2,not useful
6907,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.sgd_mom_update.yaml,2,not useful
6908,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.sgd_update.yaml,2,not useful
6909,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.signsgd_update.yaml,2,not useful
6910,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.mp_sgd_mom_update.yaml,2,not useful
6911,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.multi_sgd_mom_update.yaml,2,not useful
6912,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.sgd_mom_update.yaml,2,not useful
6913,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.mp_nag_mom_update.yaml,2,not useful
6914,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.multi_sgd_mom_update.yaml,2,not useful
6915,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.signsgd_update.yaml,2,not useful
6916,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.rmsprop_update.yaml,2,not useful
6917,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.preloaded_multi_mp_sgd_update.yaml,2,not useful
6918,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.multi_lars.yaml,2,not useful
6919,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.preloaded_multi_mp_sgd_mom_update.yaml,2,not useful
6920,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.mp_sgd_mom_update.yaml,2,not useful
6921,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.nag_mom_update.yaml,2,not useful
6922,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.mp_lamb_update_phase1.yaml,2,not useful
6923,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.rmspropalex_update.yaml,2,not useful
6924,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.lamb_update_phase1.yaml,2,not useful
6925,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.signum_update.yaml,2,not useful
6926,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.multi_mp_sgd_update.yaml,2,not useful
6927,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.contrib.group_adagrad_update.yaml,2,not useful
6928,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.multi_mp_sgd_update.yaml,2,not useful
6929,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.multi_mp_sgd_mom_update.yaml,2,not useful
6930,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.preloaded_multi_mp_sgd_update.yaml,2,not useful
6931,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.lamb_update_phase1.yaml,2,not useful
6932,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.rmspropalex_update.yaml,2,not useful
6933,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.signum_update.yaml,2,not useful
6934,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.signsgd_update.yaml,2,not useful
6935,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.signum_update.yaml,2,not useful
6936,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.preloaded_multi_mp_sgd_update.yaml,2,not useful
6937,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.rmsprop_update.yaml,2,not useful
6938,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.sgd_mom_update.yaml,2,not useful
6939,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.preloaded_multi_sgd_mom_update.yaml,2,not useful
6940,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.sparse.sgd_update.yaml,2,not useful
6941,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.mp_sgd_update.yaml,2,not useful
6942,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.rmsprop_update.yaml,2,not useful
6943,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.ftml_update.yaml,2,not useful
6944,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.sgd_update.yaml,2,not useful
6945,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.adam_update.yaml,2,not useful
6946,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.multi_mp_sgd_mom_update.yaml,2,not useful
6947,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.sparse.adagrad_update.yaml,2,not useful
6948,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.ftrl_update.yaml,2,not useful
6949,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.multi_sgd_update.yaml,2,not useful
6950,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.nag_mom_update.yaml,2,not useful
6951,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.sgd_update.yaml,2,not useful
6952,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.sparse.adagrad_update.yaml,2,not useful
6953,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.multi_lars.yaml,2,not useful
6954,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.preloaded_multi_sgd_mom_update.yaml,2,not useful
6955,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.mp_sgd_mom_update.yaml,2,not useful
6956,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.nag_mom_update.yaml,2,not useful
6957,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.op.ftrl_update.yaml,2,not useful
6958,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.preloaded_multi_sgd_update.yaml,2,not useful
6959,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.mp_nag_mom_update.yaml,2,not useful
6960,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.mp_nag_mom_update.yaml,2,not useful
6961,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.ftml_update.yaml,2,not useful
6962,19,110,"['rescale', 'grad']",rescale_grad,mxnet.symbol.multi_sgd_mom_update.yaml,2,not useful
6963,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.multi_lars.yaml,2,not useful
6964,19,110,"['rescale', 'grad']",rescale_grad,mxnet.ndarray.op.adam_update.yaml,2,not useful
11727,197,9,"['batch', 'size']",batch_size,mxnet.io.mnistiter.yaml,2,numeric
11729,197,9,"['batch', 'size']",batch_size,mxnet.io.imagerecorditer.yaml,2,numeric
11730,197,9,"['batch', 'size']",batch_size,mxnet.io.csviter.yaml,2,numeric
6967,20,109,['size'],block_size,mxnet.symbol.space_to_depth.yaml,1,numeric
6974,20,109,['size'],block_size,mxnet.ndarray.space_to_depth.yaml,1,numeric
6981,20,109,['size'],block_size,mxnet.ndarray.op.depth_to_space.yaml,1,numeric
6991,20,109,['size'],block_size,mxnet.ndarray.op.space_to_depth.yaml,1,numeric
6995,20,109,['size'],block_size,mxnet.symbol.depth_to_space.yaml,1,numeric
7003,20,109,['size'],block_size,mxnet.ndarray.depth_to_space.yaml,1,numeric
7012,20,109,['size'],block_size,mxnet.symbol.op.space_to_depth.yaml,1,numeric
7067,20,109,['size'],block_size,mxnet.symbol.op.depth_to_space.yaml,1,numeric
11938,223,8,"['block', 'size']",block_size,mxnet.symbol.space_to_depth.yaml,2,numeric
11939,223,8,"['block', 'size']",block_size,mxnet.ndarray.space_to_depth.yaml,2,numeric
11940,223,8,"['block', 'size']",block_size,mxnet.ndarray.op.depth_to_space.yaml,2,numeric
11941,223,8,"['block', 'size']",block_size,mxnet.ndarray.op.space_to_depth.yaml,2,numeric
11942,223,8,"['block', 'size']",block_size,mxnet.symbol.depth_to_space.yaml,2,numeric
11943,223,8,"['block', 'size']",block_size,mxnet.ndarray.depth_to_space.yaml,2,numeric
11944,223,8,"['block', 'size']",block_size,mxnet.symbol.op.space_to_depth.yaml,2,numeric
11945,223,8,"['block', 'size']",block_size,mxnet.symbol.op.depth_to_space.yaml,2,numeric
6965,20,109,['size'],compute_size,mxnet.symbol.contrib.ifft.yaml,1,numeric
6982,20,109,['size'],compute_size,mxnet.contrib.symbol.fft.yaml,1,numeric
7013,20,109,['size'],compute_size,mxnet.contrib.ndarray.ifft.yaml,1,numeric
7023,20,109,['size'],compute_size,mxnet.ndarray.contrib.ifft.yaml,1,numeric
7043,20,109,['size'],compute_size,mxnet.contrib.ndarray.fft.yaml,1,numeric
7046,20,109,['size'],compute_size,mxnet.symbol.contrib.fft.yaml,1,numeric
7062,20,109,['size'],compute_size,mxnet.contrib.symbol.ifft.yaml,1,numeric
7068,20,109,['size'],compute_size,mxnet.ndarray.contrib.fft.yaml,1,numeric
11914,220,8,"['compute', 'size']",compute_size,mxnet.symbol.contrib.ifft.yaml,2,numeric
11915,220,8,"['compute', 'size']",compute_size,mxnet.contrib.symbol.fft.yaml,2,numeric
11916,220,8,"['compute', 'size']",compute_size,mxnet.contrib.ndarray.ifft.yaml,2,numeric
11917,220,8,"['compute', 'size']",compute_size,mxnet.ndarray.contrib.ifft.yaml,2,numeric
11918,220,8,"['compute', 'size']",compute_size,mxnet.contrib.ndarray.fft.yaml,2,numeric
11919,220,8,"['compute', 'size']",compute_size,mxnet.symbol.contrib.fft.yaml,2,numeric
11920,220,8,"['compute', 'size']",compute_size,mxnet.contrib.symbol.ifft.yaml,2,numeric
11921,220,8,"['compute', 'size']",compute_size,mxnet.ndarray.contrib.fft.yaml,2,numeric
11349,163,12,['graph'],graph_sizes,mxnet.contrib.symbol.dgl_graph_compact.yaml,1,numeric
11353,163,12,['graph'],graph_sizes,mxnet.symbol.contrib.dgl_graph_compact.yaml,1,numeric
