,freq,sequence,len
1019,8,"['SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'bfloat']",10
1020,8,"['SOME_DTYPE', 'type', 'SOME_DTYPE']",3
1021,8,"['SOME_DTYPE', 'number', 'batch']",3
1022,8,"['SOME_DTYPE', 'single', 'SOME_DTYPE']",3
1023,8,"['SOME_DTYPE', 'tensor', 'elements']",3
1024,8,"['SOME_DTYPE', 'optional', 'name']",3
1025,8,"['SOME_DTYPE', 'order']",2
1026,8,"['SOME_DTYPE', 'operation']",2
1027,8,"['SOME_DTYPE', 'keep']",2
1028,8,"['SOME_DTYPE', 'seed']",2
1029,8,"['SOME_DTYPE', 'shape', 'd']",3
1030,8,"['SOME_DTYPE', 'format']",2
1031,8,"['SOME_DTYPE', 'created']",2
1032,8,"['SOME_DTYPE', 'match']",2
1033,8,"['SOME_DTYPE', 'non']",2
1034,8,"['SOME_DTYPE', 'true']",2
1035,8,"['SOME_DTYPE', 'maximum', 'number']",3
1036,8,"['SOME_DTYPE', 'max']",2
1037,8,"['SOME_DTYPE', 'given']",2
1038,8,"['SOME_DTYPE', 'metric']",2
1039,8,"['SOME_DTYPE', 'weights']",2
1040,8,"['SOME_DTYPE', 'return']",2
1041,8,"['SOME_DTYPE', 'vocabulary']",2
1042,8,"['data', 'batch', 'height', 'width']",4
1043,8,"['data', 'channels']",2
1044,8,"['batch', 'in_width', 'in_channels']",3
1045,8,"['batch', 'matrix']",2
1046,8,"['format', 'batch', 'in_channels']",3
1047,8,"['format', 'batch', 'height', 'width']",4
1048,8,"['SOME_STRUCTURE', 'SOME_DTYPE', 'height']",3
1049,8,"['SOME_STRUCTURE', 'SOME_DTYPE', 'width']",3
1050,8,"['SOME_STRUCTURE', 'mapping', 'feature', 'keys', 'varlenfeature', 'values']",6
1051,8,"['SOME_STRUCTURE', 'SOME_STRUCTURE', 'single']",3
1052,8,"['SOME_STRUCTURE', 'single', 'SOME_DTYPE']",3
1053,8,"['SOME_STRUCTURE', 'feature', 'columns']",3
1054,8,"['SOME_STRUCTURE', 'axes']",2
1055,8,"['SOME_STRUCTURE', 'custom']",2
1056,8,"['length', 'n']",2
1057,8,"['dilation', 'rate']",2
1058,8,"['dimension', 'along']",2
1059,8,"['dimension', 'output']",2
1060,8,"['dimension', 'shape']",2
1061,8,"['input', 'according']",2
1062,8,"['input', 'ssparsetensor']",2
1063,8,"['input', 'value']",2
1064,8,"['input', 'dimensions']",2
1065,8,"['dilations', 'batch', 'depth', 'dimensions', 'must']",5
1066,8,"['must', 'one', 'following', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'bfloat', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE']",17
1067,8,"['must', 'sorted', 'order']",3
1068,8,"['must', 'must']",2
1069,8,"['must', 'less']",2
1070,8,"['must', 'equal']",2
1071,8,"['must', 'statically']",2
1072,8,"['d', 'tensor', 'python', 'value', 'type', 'dtype']",6
1073,8,"['d', 'tensor', 'containing']",3
1074,8,"['d', 'tensor', 'length']",3
1075,8,"['d', 'tensor', 'data_format']",3
1076,8,"['d', 'tensor', 'whose']",3
1077,8,"['d', 'SOME_DTYPE', 'tensor', 'python', 'array']",5
1078,8,"['d', 'shape', 'filter_width']",3
1079,8,"['d', 'shape', 'data_format']",3
1080,8,"['d', 'input']",2
1081,8,"['d', 'window']",2
1082,8,"['d', 'rank']",2
1083,8,"['d', 'filter_height', 'filter_width']",3
1084,8,"['d', 'filter_width', 'in_channels']",3
1085,8,"['d', 'dimensions']",2
1086,8,"['number', 'sample']",2
1087,8,"['number', 'target', 'classes', 'per', 'training', 'example']",6
1088,8,"['number', 'possible']",2
1089,8,"['none', 'used']",2
1090,8,"['default', 'tensor']",2
1091,8,"['default', 'n', 'c', 'dimensions', 'set']",5
1092,8,"['default', 'dimension']",2
1093,8,"['default', 'used']",2
1094,8,"['rank', 'SOME_DTYPE']",2
1095,8,"['true', 'output']",2
1096,8,"['values', 'dimensions']",2
1097,8,"['values', 'sorted', 'repeated']",3
1098,8,"['positive', 'num_oov_buckets']",2
1099,8,"['used', 'key']",2
1100,8,"['shape', 'batch', 'height', 'width', 'batch', 'height', 'width']",7
1101,8,"['shape', 'returned']",2
1102,8,"['shape', 'op']",2
1103,8,"['shape', 'm', 'dimensions']",3
1104,8,"['shape', 'k']",2
1105,8,"['shape', 'filter_height', 'filter_width', 'in_channels']",4
1106,8,"['shape', 'out_channels']",2
1107,8,"['indices', 'sorted', 'order']",3
1108,8,"['elements', 'batch']",2
1109,8,"['single', 'value', 'given', 'replicated']",4
1110,8,"['single', 'SOME_DTYPE', 'specify', 'value', 'spatial', 'dimensions']",6
1111,8,"['either', 'SOME_DTYPE', 'SOME_DTYPE']",3
1112,8,"['either', 'SOME_DTYPE', 'tensor']",3
1113,8,"['value', 'dimension']",2
1114,8,"['value', 'dilation_rate']",2
1115,8,"['value', 'output']",2
1116,8,"['first', 'tensor']",2
1117,8,"['tf', 'SOME_DTYPE', 'SOME_DTYPE', 'tf', 'tensor', 'representing']",6
1118,8,"['tf', 'tensor', 'tf']",3
1119,8,"['tf', 'objects']",2
1120,8,"['tf', 'x']",2
1121,8,"['whether', 'layer']",2
1122,8,"['whether', 'output']",2
1123,8,"['estimator', 'estimator']",2
1124,8,"['function', 'used']",2
1125,8,"['function', 'applied', 'bias', 'vector']",4
1126,8,"['function', 'SOME_DTYPE', 'SOME_DTYPE']",3
1127,8,"['specifying', 'stride', 'value', '!']",4
1128,8,"['size', 'size']",2
1129,8,"['size', 'must']",2
1130,8,"['non', 'negative', 'SOME_DTYPE', 'number']",4
1131,8,"['objects', 'SOME_DTYPE']",2
1132,8,"['nhwc', 'default']",2
1133,8,"['nhwc', 'default', 'nchw']",3
1134,8,"['output', 'output']",2
1135,8,"['output', 'SOME_DTYPE', 'SOME_DTYPE']",3
1136,8,"['last', 'dimension', 'must', 'size']",4
1137,8,"['ragged', 'tensor']",2
1138,8,"['n', 'dimensional', 'tensor']",3
1139,8,"['window', 'length']",2
1140,8,"['e', 'x']",2
1141,8,"['e', 'matmul']",2
1142,8,"['maximum', 'value']",2
1143,8,"['image', 'images']",2
1144,8,"['ssparsetensor', 'tensor']",2
1145,8,"['m', 'n']",2
1146,8,"['across', 'dimensions']",2
1147,8,"['encoded', 'image']",2
1148,8,"['nested', 'sequence', 'first']",3
1149,8,"['bound', 'random']",2
1150,8,"['omitted', 'defaults', 'tf', 'summary', 'experimental', 'get_step', 'must', 'none']",8
1151,8,"['explicit', 'SOME_DTYPE', 'castable', 'monotonic', 'step', 'value', 'summary']",7
1152,8,"['substrings', 'replace']",2
1153,8,"['codepoint', 'used']",2
1154,7,"['tensor', 'column']",2
1155,7,"['tensor', 'tensor', 'objects']",3
1156,7,"['tensor', 'tensor', 'along', 'dimension']",4
1157,7,"['tensor', 'tensor', 'first', 'dimension']",4
1158,7,"['tensor', 'objects', 'shape']",3
1159,7,"['tensor', 'whose', 'shape', 'prefix', 'data', 'shape']",6
1160,7,"['tensor', 'shape', 'batch_size', 'data_format']",4
1161,7,"['tensor', 'shape', 'batch_size', 'data_format', 'batch_size', 'data_format']",6
1162,7,"['tensor', 'shape', 'num_classes']",3
1163,7,"['tensor', 'shape', 'dimension']",3
1164,7,"['tensor', 'batch_size', 'default']",3
1165,7,"['tensor', 'output', 'shape']",3
1166,7,"['tensor', 'columns']",2
1167,7,"['tensor', 'max']",2
1168,7,"['tensor', 'row']",2
1169,7,"['tensor', 'norm']",2
1170,7,"['tensor', 'start']",2
1171,7,"['tensor', 'logits']",2
1172,7,"['tensor', 'samples', 'containing']",3
1173,7,"['name', 'operations']",2
1174,7,"['name', 'SOME_STRUCTURE']",2
1175,7,"['name', 'give']",2
1176,7,"['name', 'SOME_DTYPE']",2
1177,7,"['name', 'name']",2
1178,7,"['optional', 'name', 'prefix']",3
1179,7,"['optional', 'value']",2
1180,7,"['SOME_DTYPE', 'SOME_STRUCTURE', 'tensor']",3
1181,7,"['SOME_DTYPE', 'SOME_DTYPE', 'tensor', 'representing', 'batch']",5
1182,7,"['SOME_DTYPE', 'SOME_DTYPE', 'matrix']",3
1183,7,"['SOME_DTYPE', 'SOME_DTYPE', 'containing']",3
1184,7,"['SOME_DTYPE', 'SOME_DTYPE', 'use']",3
1185,7,"['SOME_DTYPE', 'SOME_DTYPE', 'supported']",3
1186,7,"['SOME_DTYPE', 'length', 'n']",3
1187,7,"['SOME_DTYPE', 'dtype', 'returned']",3
1188,7,"['SOME_DTYPE', 'representing', 'whether']",3
1189,7,"['SOME_DTYPE', 'combine']",2
1190,7,"['SOME_DTYPE', 'single', 'row']",3
1191,7,"['SOME_DTYPE', 'tensor', 'shape', 'd']",4
1192,7,"['SOME_DTYPE', 'tensor', 'corresponding']",3
1193,7,"['SOME_DTYPE', 'tensor', 'dtype', 'broadcastable', 'x']",5
1194,7,"['SOME_DTYPE', 'based']",2
1195,7,"['SOME_DTYPE', 'whether', 'keep', 'dimensions']",4
1196,7,"['SOME_DTYPE', 'nhwc', 'nchw']",3
1197,7,"['SOME_DTYPE', 'random', 'seed']",3
1198,7,"['SOME_DTYPE', 'shape', 'tensor']",3
1199,7,"['SOME_DTYPE', 'd', 'window']",3
1200,7,"['SOME_DTYPE', 'dilation', 'convolution']",3
1201,7,"['SOME_DTYPE', 'rate']",2
1202,7,"['SOME_DTYPE', 'n', 'n']",3
1203,7,"['SOME_DTYPE', 'distribution']",2
1204,7,"['SOME_DTYPE', 'defining']",2
1205,7,"['SOME_DTYPE', 'classes']",2
1206,7,"['SOME_DTYPE', 'model']",2
1207,7,"['SOME_DTYPE', 'key']",2
1208,7,"['SOME_DTYPE', 'false']",2
1209,7,"['SOME_DTYPE', 'matching']",2
1210,7,"['SOME_DTYPE', 'performed']",2
1211,7,"['SOME_DTYPE', 'converted']",2
1212,7,"['data', 'batch', 'in_width']",3
1213,7,"['data', 'input', 'output']",3
1214,7,"['data', 'keras']",2
1215,7,"['data', 'SOME_DTYPE']",2
1216,7,"['batch', 'm']",2
1217,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'tensor', 'tensor']",4
1218,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'objects']",3
1219,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'returned']",3
1220,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'specifying', 'height']",4
1221,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'specifying', 'width']",4
1222,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'along']",3
1223,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'none']",3
1224,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'considered']",3
1225,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'n']",3
1226,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'SOME_STRUCTURE']",3
1227,7,"['SOME_STRUCTURE', 'input', 'tensor', 'least']",4
1228,7,"['SOME_STRUCTURE', 'data']",2
1229,7,"['SOME_STRUCTURE', 'mapping', 'names']",3
1230,7,"['SOME_STRUCTURE', 'mapping', 'SOME_DTYPE']",3
1231,7,"['SOME_STRUCTURE', 'objects', 'SOME_DTYPE']",3
1232,7,"['SOME_STRUCTURE', 'shape', 'tensor']",3
1233,7,"['SOME_STRUCTURE', 'SOME_STRUCTURE', 'SOME_DTYPE', 'd']",4
1234,7,"['SOME_STRUCTURE', 'n', 'n']",3
1235,7,"['SOME_STRUCTURE', 'fixedlenfeature']",2
1236,7,"['SOME_STRUCTURE', 'functions']",2
1237,7,"['length', 'batch']",2
1238,7,"['length', 'length']",2
1239,7,"['dilation', 'rate', 'convolution']",3
1240,7,"['dimension', 'length']",2
1241,7,"['input', 'tensor', 'tensor']",3
1242,7,"['input', 'output', 'tensor']",3
1243,7,"['input', 'data']",2
1244,7,"['input', 'batch', 'tensor']",3
1245,7,"['set', 'values']",2
1246,7,"['set', 'tensor']",2
1247,7,"['must', 'one', 'following', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'qint', 'quint', 'qint', 'bfloat', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE']",21
1248,7,"['must', 'values']",2
1249,7,"['d', 'tensor', 'format']",3
1250,7,"['d', 'tensor', 'whose', 'size', 'dimension']",5
1251,7,"['d', 'tensor', 'indices']",3
1252,7,"['d', 'SOME_DTYPE', 'tensor', 'batch_size']",4
1253,7,"['d', 'SOME_DTYPE', 'representing']",3
1254,7,"['d', 'shape', 'boxes']",3
1255,7,"['d', 'shape', 'filter_height', 'filter_width']",4
1256,7,"['d', 'shape', 'filter_width', 'in_channels']",4
1257,7,"['d', 'shape', 'values']",3
1258,7,"['d', 'single']",2
1259,7,"['d', 'filter_height', 'filter_width', 'in_channels']",4
1260,7,"['type', 'resulting', 'tensor']",3
1261,7,"['number', 'step']",2
1262,7,"['number', 'rows']",2
1263,7,"['number', 'possible', 'classes']",3
1264,7,"['number', 'boxes']",2
1265,7,"['number', 'iterations']",2
1266,7,"['none', 'tensor']",2
1267,7,"['default', 'values']",2
1268,7,"['default', 'value', 'none']",3
1269,7,"['default', 'format']",2
1270,7,"['default', 'nhwc']",2
1271,7,"['default', 'tf']",2
1272,7,"['rank', 'k']",2
1273,7,"['rank', 'n']",2
1274,7,"['true', 'dimension']",2
1275,7,"['true', 'default']",2
1276,7,"['true', 'transposed']",2
1277,7,"['true', 'tf']",2
1278,7,"['values', 'tf']",2
1279,7,"['along', 'axis']",2
1280,7,"['produce', 'input']",2
1281,7,"['used', 'parsing']",2
1282,7,"['used', 'SOME_STRUCTURE']",2
1283,7,"['used', 'key', 'tensor']",3
1284,7,"['used', 'used']",2
1285,7,"['dtype', 'returned', 'tensor']",3
1286,7,"['returned', 'tf']",2
1287,7,"['returned', 'e']",2
1288,7,"['returned', 'u']",2
1289,7,"['negative', 'values']",2
1290,7,"['shape', 'row']",2
1291,7,"['shape', 'n', 'n']",3
1292,7,"['shape', 'x']",2
1293,7,"['shape', 'samples']",2
1294,7,"['steps', 'shape']",2
1295,7,"['steps', 'shape', 'batch']",3
1296,7,"['indices', 'sorted', 'row', 'major', 'order']",5
1297,7,"['bfloat', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE']",12
1298,7,"['representing', 'tensor']",2
1299,7,"['single', 'batch']",2
1300,7,"['single', 'SOME_DTYPE', 'specifying', 'convolution']",4
1301,7,"['column', 'tensor']",2
1302,7,"['value', 'outside']",2
1303,7,"['specified', 'must']",2
1304,7,"['index', 'axis', 'channels', 'input']",4
1305,7,"['tf', 'estimator']",2
1306,7,"['tf', 'estimator', 'estimator']",3
1307,7,"['tf', 'elements']",2
1308,7,"['tf', 'single']",2
1309,7,"['tf', 'example']",2
1310,7,"['containing', 'sequence']",2
1311,7,"['containing', 'values']",2
1312,7,"['whether', 'input']",2
1313,7,"['function', 'returns', 'tensor']",3
1314,7,"['function', 'function']",2
1315,7,"['function', 'SOME_DTYPE', 'tf', 'tensor']",4
1316,7,"['function', 'SOME_DTYPE', 'tensor']",3
1317,7,"['function', 'tf', 'SOME_DTYPE']",3
1318,7,"['function', 'SOME_STRUCTURE']",2
1319,7,"['specifying', 'strides']",2
1320,7,"['feature', 'tensor']",2
1321,7,"['specifies', 'input', 'dimension', 'dimension']",4
1322,7,"['argument', 'returns']",2
1323,7,"['argument', 'tensor']",2
1324,7,"['seed', 'shuffling']",2
1325,7,"['non', 'tensor']",2
1326,7,"['keepdims', 'false', 'rank', 'tensor', 'reduced']",5
1327,7,"['keepdims', 'true', 'reduced', 'retained', 'length']",5
1328,7,"['output', 'convolution']",2
1329,7,"['output', 'dimension']",2
1330,7,"['output', 'data']",2
1331,7,"['random', 'number', 'generator']",3
1332,7,"['level', 'seed']",2
1333,7,"['consecutive', 'elements']",2
1334,7,"['real', 'SOME_DTYPE']",2
1335,7,"['given', 'dimension']",2
1336,7,"['n', 'SOME_DTYPE', 'tensor']",3
1337,7,"['n', 'dimensional', 'tensor', 'shape']",4
1338,7,"['returns', 'SOME_STRUCTURE']",2
1339,7,"['convolution', 'window']",2
1340,7,"['convolution', 'kernel']",2
1341,7,"['takes', 'returns']",2
1342,7,"['e', 'tensor']",2
1343,7,"['e', 'l']",2
1344,7,"['e', 'matmul', 'matmul']",3
1345,7,"['example', 'tensor']",2
1346,7,"['start', 'dimension']",2
1347,7,"['classes', 'batch']",2
1348,7,"['regularizer', 'kernel']",2
1349,7,"['initializer', 'kernel']",2
1350,7,"['kernel', 'weights']",2
1351,7,"['image', 'data']",2
1352,7,"['constant', 'SOME_DTYPE']",2
1353,7,"['channel', 'dimension']",2
1354,7,"['pooling', 'dimensions']",2
1355,7,"['m', 'values']",2
1356,7,"['structure', 'structure']",2
1357,7,"['structure', 'elems']",2
1358,7,"['summary', 'tensorboard']",2
1359,7,"['considered', 'tensor']",2
1360,7,"['equivalent', 'tensor']",2
1361,7,"['utf', 'utf']",2
1362,7,"['unicode', 'used']",2
1363,7,"['potentially', 'ragged', 'tensor']",3
1364,7,"['nested', 'structure', 'tensor']",3
1365,7,"['place', 'input']",2
1366,7,"['replace', 'replace']",2
1367,7,"['replacement', 'invalid']",2
1368,6,"['tensor', 'SOME_DTYPE', 'type']",3
1369,6,"['tensor', 'type', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE']",9
1370,6,"['tensor', 'type', 'broadcastable']",3
1371,6,"['tensor', 'tensor', 'tensor', 'tensor']",4
1372,6,"['tensor', 'tensor', 'SOME_STRUCTURE']",3
1373,6,"['tensor', 'shape', 'SOME_DTYPE']",3
1374,6,"['tensor', 'shape', 'k']",3
1375,6,"['tensor', 'shape', 'input']",3
1376,6,"['tensor', 'shape', 'filter_width', 'in_channels']",4
1377,6,"['tensor', 'batch', 'batch']",3
1378,6,"['tensor', 'whether']",2
1379,6,"['tensor', 'op']",2
1380,6,"['tensor', 'containing', 'values']",3
1381,6,"['tensor', 'box']",2
1382,6,"['tensor', 'used']",2
1383,6,"['tensor', 'computed']",2
1384,6,"['tensor', 'shapes']",2
1385,6,"['tensor', 'size', 'last', 'dimension']",4
1386,6,"['tensor', 'specified']",2
1387,6,"['tensor', 'initial']",2
1388,6,"['tensor', 'specifying']",2
1389,6,"['tensor', 'time']",2
1390,6,"['name', 'scope', 'operations']",3
1391,6,"['name', 'keras']",2
1392,6,"['name', 'file']",2
1393,6,"['name', 'objects']",2
1394,6,"['name', 'columns']",2
1395,6,"['name', 'give', 'op']",3
1396,6,"['name', 'decode']",2
1397,6,"['operation', 'tensor']",2
1398,6,"['operation', 'input']",2
1399,6,"['optional', 'SOME_DTYPE', 'nhwc']",3
1400,6,"['optional', 'SOME_STRUCTURE', 'names']",3
1401,6,"['optional', 'use']",2
1402,6,"['optional', 'name', 'op']",3
1403,6,"['optional', 'name', 'prefix', 'returned', 'tensor']",5
1404,6,"['optional', 'regularizer']",2
1405,6,"['optional', 'summary']",2
1406,6,"['optional', 'constant', 'SOME_DTYPE']",3
1407,6,"['SOME_DTYPE', 'SOME_STRUCTURE', 'SOME_DTYPE', 'length', 'defaults']",5
1408,6,"['SOME_DTYPE', 'SOME_STRUCTURE', 'SOME_DTYPE', 'length', 'n', 'n']",6
1409,6,"['SOME_DTYPE', 'SOME_STRUCTURE', 'SOME_DTYPE', 'd']",4
1410,6,"['SOME_DTYPE', 'SOME_STRUCTURE', 'along']",3
1411,6,"['SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'supported']",4
1412,6,"['SOME_DTYPE', 'SOME_DTYPE', 'tensor', 'number', 'batch']",5
1413,6,"['SOME_DTYPE', 'SOME_DTYPE', 'tf', 'SOME_DTYPE']",4
1414,6,"['SOME_DTYPE', 'SOME_DTYPE', 'single']",3
1415,6,"['SOME_DTYPE', 'SOME_DTYPE', 'along']",3
1416,6,"['SOME_DTYPE', 'SOME_DTYPE', 'width']",3
1417,6,"['SOME_DTYPE', 'SOME_DTYPE', 'shape']",3
1418,6,"['SOME_DTYPE', 'dtype', 'tensor']",3
1419,6,"['SOME_DTYPE', 'returned', 'tensor']",3
1420,6,"['SOME_DTYPE', 'create']",2
1421,6,"['SOME_DTYPE', 'directory']",2
1422,6,"['SOME_DTYPE', 'representing', 'number', 'combine', 'single', 'batch']",6
1423,6,"['SOME_DTYPE', 'representing', 'maximum', 'number', 'boxes']",5
1424,6,"['SOME_DTYPE', 'representing', 'based']",3
1425,6,"['SOME_DTYPE', 'representing', 'shape']",3
1426,6,"['SOME_DTYPE', 'number', 'output']",3
1427,6,"['SOME_DTYPE', 'single', 'SOME_DTYPE', 'specifying']",4
1428,6,"['SOME_DTYPE', 'tensor', 'representing', 'row']",4
1429,6,"['SOME_DTYPE', 'tensor', 'single', 'corresponding']",4
1430,6,"['SOME_DTYPE', 'tensor', 'matrix']",3
1431,6,"['SOME_DTYPE', 'tensor', 'containing']",3
1432,6,"['SOME_DTYPE', 'tensor', 'shape', 'row']",4
1433,6,"['SOME_DTYPE', 'tensor', 'shape', 'batch_size']",4
1434,6,"['SOME_DTYPE', 'tensor', 'non']",3
1435,6,"['SOME_DTYPE', 'tensor', 'n']",3
1436,6,"['SOME_DTYPE', 'tensor', 'type']",3
1437,6,"['SOME_DTYPE', 'tensor', 'values']",3
1438,6,"['SOME_DTYPE', 'value', 'return']",3
1439,6,"['SOME_DTYPE', 'optional', 'name', 'operation']",4
1440,6,"['SOME_DTYPE', 'first']",2
1441,6,"['SOME_DTYPE', 'columns']",2
1442,6,"['SOME_DTYPE', 'whether', 'layer']",3
1443,6,"['SOME_DTYPE', 'names']",2
1444,6,"['SOME_DTYPE', 'indices']",2
1445,6,"['SOME_DTYPE', 'axis', 'tensor']",3
1446,6,"['SOME_DTYPE', 'shape', 'data']",3
1447,6,"['SOME_DTYPE', 'tf', 'SOME_DTYPE', 'tensor']",4
1448,6,"['SOME_DTYPE', 'width', 'height']",3
1449,6,"['SOME_DTYPE', 'width', 'd']",3
1450,6,"['SOME_DTYPE', 'd', 'SOME_DTYPE']",3
1451,6,"['SOME_DTYPE', 'window', 'length']",3
1452,6,"['SOME_DTYPE', 'filters']",2
1453,6,"['SOME_DTYPE', 'm']",2
1454,6,"['SOME_DTYPE', 'overlap']",2
1455,6,"['SOME_DTYPE', 'remove']",2
1456,6,"['SOME_DTYPE', 'proto']",2
1457,6,"['SOME_DTYPE', 'ops']",2
1458,6,"['SOME_DTYPE', 'functions']",2
1459,6,"['SOME_DTYPE', 'deserialization']",2
1460,6,"['SOME_DTYPE', 'samples']",2
1461,6,"['SOME_DTYPE', 'mask']",2
1462,6,"['defaults', 'nhwc']",2
1463,6,"['defaults', 'first']",2
1464,6,"['defaults', 'dimension']",2
1465,6,"['defaults', 'empty']",2
1466,6,"['data', 'stored', 'order', 'batch']",4
1467,6,"['data', 'format', 'input', 'output', 'data']",5
1468,6,"['data', 'format', 'channels_first']",3
1469,6,"['data', 'format', 'channels_last']",3
1470,6,"['data', 'convert']",2
1471,6,"['batch', 'dimensions', 'tensor']",3
1472,6,"['batch', 'axis']",2
1473,6,"['batch', 'matrices']",2
1474,6,"['batch', 'in_height', 'in_width', 'in_channels']",4
1475,6,"['in_channels', 'must', 'match']",3
1476,6,"['format', 'data', 'order', 'batch', 'height', 'width']",6
1477,6,"['format', 'data', 'order', 'batch', 'channels']",5
1478,6,"['format', 'batch', 'in_width']",3
1479,6,"['SOME_STRUCTURE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE']",4
1480,6,"['SOME_STRUCTURE', 'SOME_DTYPE', 'specifying', 'd', 'convolution', 'window']",6
1481,6,"['SOME_STRUCTURE', 'SOME_DTYPE', 'dilation', 'convolution']",4
1482,6,"['SOME_STRUCTURE', 'SOME_DTYPE', 'axes']",3
1483,6,"['SOME_STRUCTURE', 'tensor', 'objects', 'shape']",4
1484,6,"['SOME_STRUCTURE', 'tensor', 'objects', 'SOME_DTYPE']",4
1485,6,"['SOME_STRUCTURE', 'tensor', 'type', 'SOME_DTYPE']",4
1486,6,"['SOME_STRUCTURE', 'one']",2
1487,6,"['SOME_STRUCTURE', 'tf', 'objects']",3
1488,6,"['SOME_STRUCTURE', 'mapping', 'names', 'SOME_DTYPE']",4
1489,6,"['SOME_STRUCTURE', 'mapping', 'names', 'custom', 'functions']",5
1490,6,"['SOME_STRUCTURE', 'mapping', 'feature', 'keys', 'fixedlenfeature', 'varlenfeature', 'values']",7
1491,6,"['SOME_STRUCTURE', 'mapping', 'feature', 'keys', 'varlenfeature', 'raggedfeature', 'values']",7
1492,6,"['SOME_STRUCTURE', 'variable']",2
1493,6,"['SOME_STRUCTURE', 'key']",2
1494,6,"['SOME_STRUCTURE', 'feature', 'tensor']",3
1495,6,"['SOME_STRUCTURE', 'parsing']",2
1496,6,"['SOME_STRUCTURE', 'batch']",2
1497,6,"['SOME_STRUCTURE', 'size']",2
1498,6,"['SOME_STRUCTURE', 'returns']",2
1499,6,"['dimension', 'input', 'output']",3
1500,6,"['input', 'height', 'width']",3
1501,6,"['input', 'given']",2
1502,6,"['input', 'default']",2
1503,6,"['input', 'across']",2
1504,6,"['set', 'random']",2
1505,6,"['dimensions', 'unknown']",2
1506,6,"['must', 'type', 'tensor']",3
1507,6,"['must', 'one', 'following', 'SOME_DTYPE', 'bfloat', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE']",16
1508,6,"['must', 'axis']",2
1509,6,"['must', 'statically', 'known']",3
1510,6,"['must', 'greater']",2
1511,6,"['must', 'dimension']",2
1512,6,"['d', 'tensor', 'SOME_DTYPE', 'batch']",4
1513,6,"['d', 'tensor', 'SOME_DTYPE', 'serialized']",4
1514,6,"['d', 'tensor', 'shape', 'representing']",4
1515,6,"['d', 'tensor', 'representing', 'shape']",4
1516,6,"['d', 'tensor', 'output', 'shape']",4
1517,6,"['d', 'tensor', 'output', 'tensor']",4
1518,6,"['d', 'tensor', 'single']",3
1519,6,"['d', 'tensor', 'first']",3
1520,6,"['d', 'tensor', 'last']",3
1521,6,"['d', 'SOME_DTYPE', 'tensor', 'representing']",4
1522,6,"['d', 'SOME_DTYPE', 'containing']",3
1523,6,"['d', 'SOME_DTYPE', 'SOME_DTYPE']",3
1524,6,"['d', 'SOME_DTYPE', 'single']",3
1525,6,"['d', 'shape', 'batch', 'depth']",4
1526,6,"['d', 'shape', 'filter_height', 'filter_width', 'in_channels']",5
1527,6,"['d', 'shape', 'm', 'values', 'must']",5
1528,6,"['d', 'axis']",2
1529,6,"['d', 'higher', 'rank']",3
1530,6,"['type', 'features']",2
1531,6,"['type', 'elements']",2
1532,6,"['number', 'threads']",2
1533,6,"['number', 'used']",2
1534,6,"['number', 'batches']",2
1535,6,"['number', 'matrix']",2
