API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
mxnet.gluon.nn.LayerNorm,in_channels,"Number of channels (feature maps) in input data. If not specified, initialization will be deferred to the first time forward is called and in_channels will be inferred from the shape of input data.",If not specified initialization will be deferred to the first time forward is called and in_channels will be inferred from the shape of input data,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.nn.LayerNorm,in_channels,"DD: int, default 0",D_TYPE default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.nn.LayerNorm,in_channels,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.contrib.ndarray.backward_gradientmultiplier,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.test_utils.check_speed,N,Repeat times.,Repeat times,D_TYPE,,,,CONSTANT_VAL,,
mxnet.test_utils.check_speed,N,"DD: int, optional",D_TYPE optional,D_TYPE,,,,CONSTANT_VAL,,
mxnet.test_utils.check_speed,N,DF: 20,DEFAULT CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.cos,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.cos,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.cos,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.op.BatchNorm,momentum,Momentum for moving average,Momentum for moving average,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.BatchNorm,momentum,"DD: float, optional, default=0.899999976",D_TYPE optional default CONSTANT_FLOAT,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.BatchNorm,momentum,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.random_generalized_negative_binomial,mu,Mean of the negative binomial distribution.,Mean of the negative binomial distribution,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.random_generalized_negative_binomial,mu,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.random_generalized_negative_binomial,mu,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.negative,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.negative,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.negative,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.MultiBoxPrior,steps,"Priorbox step across y and x, -1 for auto calculation.",Priorbox step across y and x CONSTANT_NUM for auto calculation,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.contrib.ndarray.MultiBoxPrior,steps,"DD: tuple of <float>, optional, default=[-1,-1]",D_STRUCTURE of REXPR optional default BSTR,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.contrib.ndarray.MultiBoxPrior,steps,DF: _Null,DEFAULT Null,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.op.random_generalized_negative_binomial,ctx,"Context of output, in format [cpu|gpu|cpu_pinned](n). Only used for imperative calls.",Context of output in format cpu gpu cpu_pinned BSTR,D_TYPE,,,,,,
mxnet.ndarray.op.random_generalized_negative_binomial,ctx,"Context of output, in format [cpu|gpu|cpu_pinned](n). Only used for imperative calls.",Only used for imperative calls,D_TYPE,,,,,,
mxnet.ndarray.op.random_generalized_negative_binomial,ctx,"DD: string, optional, default=''",D_TYPE optional default,D_TYPE,,,,,,
mxnet.ndarray.op.random_generalized_negative_binomial,ctx,DF: _Null,DEFAULT Null,D_TYPE,,,,,,
mxnet.ndarray.multi_sgd_update,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.multi_sgd_update,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.multi_sgd_update,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.count_sketch,s,The sign vector,The sign vector,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.count_sketch,s,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.count_sketch,s,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.slice_axis,data,Source input,Source input,,,D_STRUCTURE,,,,
mxnet.ndarray.slice_axis,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.slice_axis,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.MultiBoxDetection,clip,Clip out-of-boundary boxes.,Clip PARAM of boundary boxes,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.MultiBoxDetection,clip,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.MultiBoxDetection,clip,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.random.negative_binomial,shape,"The number of samples to draw. If shape is, e.g., (m, n) and k and p are scalars, output shape will be (m, n). If k and p are NDArrays with shape, e.g., (x, y), then output will have shape (x, y, m, n), where m*n samples are drawn for each [k, p) pair.",The number of samples to draw,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.random.negative_binomial,shape,"The number of samples to draw. If shape is, e.g., (m, n) and k and p are scalars, output shape will be (m, n). If k and p are NDArrays with shape, e.g., (x, y), then output will have shape (x, y, m, n), where m*n samples are drawn for each [k, p) pair.",If shape is e g BSTR,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.random.negative_binomial,shape,"The number of samples to draw. If shape is, e.g., (m, n) and k and p are scalars, output shape will be (m, n). If k and p are NDArrays with shape, e.g., (x, y), then output will have shape (x, y, m, n), where m*n samples are drawn for each [k, p) pair.",If k and p are NDArrays with shape e g BSTR where m n samples are drawn for each BSTR pair,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.random.negative_binomial,shape,"DD: int or tuple of ints, optional",D_TYPE or D_STRUCTURE of D_TYPE optional,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.random.negative_binomial,shape,DF: _Null,DEFAULT Null,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.contrib.quadratic,b,Coefficient of the linear term in the quadratic function.,Coefficient of the linear term in the quadratic function,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.quadratic,b,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.quadratic,b,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.box_nms,force_suppress,"Optional, if set false and id_index is provided, nms will only apply to boxes belongs to the same category",Optional if set CONSTANT_BOOL and PARAM is provided nms will only apply to boxes belongs to the same category,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.box_nms,force_suppress,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.box_nms,force_suppress,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.DeformablePSROIPooling,trans_std,fix transition std,fix transition std,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.DeformablePSROIPooling,trans_std,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.DeformablePSROIPooling,trans_std,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.SequenceReverse,use_sequence_length,"If set to true, this layer takes in an extra input parameter sequence_length to specify variable length sequence",If set to CONSTANT_BOOL this layer takes in an extra input parameter PARAM to specify variable length D_STRUCTURE,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.SequenceReverse,use_sequence_length,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.SequenceReverse,use_sequence_length,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.model_zoo.vision.squeezenet1_0,pretrained,Whether to load the pretrained weights for model.,Whether to load the pretrained weights for model,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.model_zoo.vision.squeezenet1_0,pretrained,"DD: bool, default False",D_TYPE default CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.model_zoo.vision.squeezenet1_0,pretrained,DF: None,DEFAULT None,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.interleaved_matmul_selfatt_valatt,heads,Set number of heads,Set number of heads,D_TYPE,,,,,,
mxnet.contrib.ndarray.interleaved_matmul_selfatt_valatt,heads,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.contrib.ndarray.interleaved_matmul_selfatt_valatt,heads,DF: _Null,DEFAULT Null,D_TYPE,,,,,,
mxnet.ndarray.ROIPooling,pooled_size,"ROI pooling output shape (h,w)",ROI pooling output shape BSTR,D_TYPE,,D_STRUCTURE,BSTR,,,
mxnet.ndarray.ROIPooling,pooled_size,"DD: Shape(tuple), required",Shape BSTR required,D_TYPE,,D_STRUCTURE,BSTR,,,
mxnet.ndarray.ROIPooling,pooled_size,DF: _Null,DEFAULT Null,D_TYPE,,D_STRUCTURE,BSTR,,,
mxnet.ndarray.adam_update,grad,Gradient,ONE_WORD Gradient,,,D_STRUCTURE,,,,
mxnet.ndarray.adam_update,grad,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.adam_update,grad,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.registry.get_register_func,nickname,nickname of base_class for logging,nickname of PARAM for logging,D_TYPE,,,,,,
mxnet.registry.get_register_func,nickname,DD: str,ONE_WORD D_TYPE,D_TYPE,,,,,,
mxnet.ndarray.linalg.trsm,alpha,Scalar factor to be applied to the result.,Scalar factor to be applied to the result,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.linalg.trsm,alpha,"DD: double, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.linalg.trsm,alpha,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.round_ste,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.round_ste,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.round_ste,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.op.broadcast_add,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.broadcast_add,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.broadcast_add,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.test_utils.simple_forward,ctx,"If `None`, will take the default context.",If QSTR will take the default context,,,,,,,
mxnet.test_utils.simple_forward,ctx,DD: Context,ONE_WORD Context,,,,,,,
mxnet.test_utils.simple_forward,ctx,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.op.random_pdf_gamma,is_log,"If set, compute the density of the log-probability instead of the probability.",If set compute the density of the log probability instead of the probability,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.random_pdf_gamma,is_log,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.random_pdf_gamma,is_log,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.sample_multinomial,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.sample_multinomial,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.sample_multinomial,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.contrib.quantization.quantize_model,ctx,"Defines the device that users want to run forward propagation on the calibration dataset for collecting layer output statistics. Currently, only supports single context.",Defines the device that users want to run forward propagation on the calibration dataset for collecting layer output statistics,D_TYPE,,,,,,
mxnet.contrib.quantization.quantize_model,ctx,"Defines the device that users want to run forward propagation on the calibration dataset for collecting layer output statistics. Currently, only supports single context.",Currently only supports single context,D_TYPE,,,,,,
mxnet.contrib.quantization.quantize_model,ctx,DD: Context,ONE_WORD Context,D_TYPE,,,,,,
mxnet.contrib.quantization.quantize_model,ctx,DF: cpu(0),cpu CONSTANT_NUM,D_TYPE,,,,,,
mxnet.ndarray.op.Pooling,pad,"Pad for pooling: (y, x) or (d, y, x). Defaults to no padding.",Pad for pooling BSTR,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
mxnet.ndarray.op.Pooling,pad,"Pad for pooling: (y, x) or (d, y, x). Defaults to no padding.",Defaults to no padding,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
mxnet.ndarray.op.Pooling,pad,"DD: Shape(tuple), optional, default=[]",Shape BSTR optional default,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
mxnet.ndarray.op.Pooling,pad,DF: _Null,DEFAULT Null,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
mxnet.ndarray.op.SpatialTransformer,data,Input data to the SpatialTransformerOp.,Input data to the SpatialTransformerOp,,,D_STRUCTURE,,,,
mxnet.ndarray.op.SpatialTransformer,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.SpatialTransformer,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.linalg_trmm,rightside,Multiply triangular matrix from the right to non-triangular one.,Multiply triangular matrix from the right to non triangular one,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.linalg_trmm,rightside,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.linalg_trmm,rightside,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.allclose,atol,Absolute tolerance.,Absolute tolerance,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.allclose,atol,"DD: float, optional, default=9.99999994e-09",D_TYPE optional default CONSTANT_FLOAT,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.allclose,atol,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.RNN,state_cell,initial cell state for LSTM networks (only for LSTM),initial cell PARAM for LSTM networks BSTR,,,D_STRUCTURE,,,,
mxnet.ndarray.op.RNN,state_cell,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.RNN,state_cell,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.sgd_mom_update,momentum,The decay rate of momentum estimates at each epoch.,The decay rate of momentum estimates at each epoch,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.sgd_mom_update,momentum,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.sgd_mom_update,momentum,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.op.multi_lars,eta,LARS eta,LARS eta,D_TYPE,,,,,,
mxnet.ndarray.op.multi_lars,eta,"DD: float, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.op.multi_lars,eta,DF: _Null,DEFAULT Null,D_TYPE,,,,,,
mxnet.ndarray.reshape_like,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.reshape_like,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.reshape_like,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.nag_mom_update,wd,Weight decay augments the objective function with a regularization term that penalizes large weights. The penalty scales with the square of the magnitude of each weight.,PARAM decay augments the objective function with a regularization term that penalizes large weights,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.nag_mom_update,wd,Weight decay augments the objective function with a regularization term that penalizes large weights. The penalty scales with the square of the magnitude of each weight.,The penalty scales with the square of the magnitude of each PARAM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.nag_mom_update,wd,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.nag_mom_update,wd,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.bipartite_matching,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.bipartite_matching,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.bipartite_matching,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.image.CreateAugmenter,rand_gray,"[0, 1], probability to convert to grayscale for all channels, the number of channels will not be reduced to 1",BSTR probability to convert to grayscale for all channels the number of channels will not be reduced to CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.image.CreateAugmenter,rand_gray,DD: float,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.image.CreateAugmenter,rand_gray,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.gluon.model_zoo.vision.inception_v3,pretrained,Whether to load the pretrained weights for model.,Whether to load the pretrained weights for model,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.model_zoo.vision.inception_v3,pretrained,"DD: bool, default False",D_TYPE default CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.model_zoo.vision.inception_v3,pretrained,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.quantized_pooling,pool_type,Pooling type to be applied.,Pooling type to be applied,,,,,,,QSTR
mxnet.contrib.ndarray.quantized_pooling,pool_type,"DD: {'avg', 'lp', 'max', 'sum'},optional, default='max'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.contrib.ndarray.quantized_pooling,pool_type,DF: _Null,DEFAULT Null,,,,,,,QSTR
mxnet.ndarray.amp_multicast,cast_narrow,Whether to cast to the narrowest type,Whether to cast to the narrowest type,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.amp_multicast,cast_narrow,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.amp_multicast,cast_narrow,DF: None,DEFAULT None,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.linalg_syrk,alpha,Scalar factor to be applied to the result.,Scalar factor to be applied to the result,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.linalg_syrk,alpha,"DD: double, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.linalg_syrk,alpha,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.quantized_conv,data,Input data.,Input data,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.quantized_conv,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.quantized_conv,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.LinearRegressionOutput,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.LinearRegressionOutput,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.LinearRegressionOutput,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.ctc_loss,data,Input ndarray,Input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.ctc_loss,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.ctc_loss,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.quantized_pooling,data,Input data.,Input data,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.quantized_pooling,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.quantized_pooling,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.Pooling,pooling_convention,Pooling convention to be applied.,Pooling convention to be applied,,,,,,,QSTR
mxnet.ndarray.Pooling,pooling_convention,"DD: {'full', 'same', 'valid'},optional, default='valid'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.Pooling,pooling_convention,DF: _Null,DEFAULT Null,,,,,,,QSTR
mxnet.contrib.onnx.export_model,input_type,Input data type e.g. np.float32,Input data type e g,D_TYPE,,,,,,
mxnet.contrib.onnx.export_model,input_type,Input data type e.g. np.float32,ONE_WORD D_TYPE,D_TYPE,,,,,,
mxnet.contrib.onnx.export_model,input_type,DD: data type,data type,D_TYPE,,,,,,
mxnet.contrib.onnx.export_model,input_type,DF: <classnumpy.float32>,DEFAULT REXPR,D_TYPE,,,,,,
mxnet.gluon.contrib.rnn.Conv1DGRUCell,hidden_channels,Number of output channels.,Number of output channels,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.contrib.rnn.Conv1DGRUCell,hidden_channels,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.op.SwapAxis,dim2,the second axis to be swapped.,the second axis to be swapped,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.SwapAxis,dim2,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.SwapAxis,dim2,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.sparse.sgd_mom_update,lazy_update,"If true, lazy updates are applied if gradient's stype is row_sparse and both weight and momentum have the same stype",If CONSTANT_BOOL lazy updates are applied if gradient stype is row_sparse and both PARAM and PARAM have the same stype,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.sparse.sgd_mom_update,lazy_update,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.sparse.sgd_mom_update,lazy_update,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.allclose,b,Input array b,Input D_STRUCTURE b,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.allclose,b,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.allclose,b,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.op.sinh,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.sinh,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.sinh,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.gluon.model_zoo.vision.resnet50_v1,ctx,The context in which to load the pretrained weights.,The context in which to load the PARAM weights,,,,,,,
mxnet.gluon.model_zoo.vision.resnet50_v1,ctx,"DD: Context, default CPU",Context default CPU,,,,,,,
mxnet.gluon.model_zoo.vision.resnet50_v1,ctx,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.multiply,rhs,"Second array to be multiplied. If `lhs.shape != rhs.shape`, they must be broadcastable to a common shape.",Second D_STRUCTURE to be multiplied,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.multiply,rhs,"Second array to be multiplied. If `lhs.shape != rhs.shape`, they must be broadcastable to a common shape.",If PARAM shape rhs shape they must be broadcastable to a common shape,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.multiply,rhs,DD: scalar or mxnet.ndarray.array,scalar or mxnet D_STRUCTURE D_STRUCTURE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.contrib.SyncBatchNorm,fix_gamma,Fix gamma while training,Fix PARAM while training,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.SyncBatchNorm,fix_gamma,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.SyncBatchNorm,fix_gamma,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.random.gamma,beta,The scale of the gamma distribution. Should be greater than zero. Default is equal to 1.,The scale of the gamma distribution,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.random.gamma,beta,The scale of the gamma distribution. Should be greater than zero. Default is equal to 1.,Should be greater than zero,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.random.gamma,beta,The scale of the gamma distribution. Should be greater than zero. Default is equal to 1.,Default is equal to CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.random.gamma,beta,"DD: float or NDArray, optional",D_TYPE or D_STRUCTURE optional,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.random.gamma,beta,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.contrib.ndarray.ctc_loss,use_data_lengths,"Whether the data lenghts are decided by data_lengths. If false, the lengths are equal to the max sequence length.",Whether the PARAM lenghts are decided by PARAM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.contrib.ndarray.ctc_loss,use_data_lengths,"Whether the data lenghts are decided by data_lengths. If false, the lengths are equal to the max sequence length.",If CONSTANT_BOOL the lengths are equal to the max D_STRUCTURE length,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.contrib.ndarray.ctc_loss,use_data_lengths,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.contrib.ndarray.ctc_loss,use_data_lengths,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
