API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
mxnet.ndarray.random_uniform,ctx,"Context of output, in format [cpu|gpu|cpu_pinned](n). Only used for imperative calls.",Only used for imperative calls,,,,,,,
mxnet.contrib.ndarray.box_nms,background_id,"Optional, id of the background class which will be ignored in nms.",Optional id of the background class which will be ignored in nms,int,,,,0,"[0,inf)",
mxnet.ndarray.contrib.box_nms,force_suppress,"Optional, if set false and id_index is provided, nms will only apply to boxes belongs to the same category",Optional if set CONSTANT_BOOL and PARAM is provided nms will only apply to boxes belongs to the same category,bool,,,,0,,
mxnet.gluon.model_zoo.vision.get_resnet,num_layers,"Numbers of layers. Options are 18, 34, 50, 101, 152.",Options are CONSTANT_NUM,,,,,,,CONSTANT_NUM
mxnet.ndarray.moveaxis,source,Original position of the axes to move. Can be negative but must be unique.,Original position of the axes to move,,,,,,,
mxnet.ndarray.contrib.SyncBatchNorm,output_mean_var,"Output All,normal mean and var",Output All normal mean and var,,,,,,,
mxnet.test_utils.download,dirname,"output directory name. If None, then guess from fname or use the current directory",output directory name,string,,,,0,,
mxnet.ndarray.contrib.quantize,out_type,Output data type.,Output PARAM type,dtype,,,,,,
mxnet.contrib.ndarray.box_nms,overlap_thresh,Overlapping(IoU) threshold to suppress object with smaller score.,Overlapping BSTR threshold to suppress object with smaller score,,,,,,,
mxnet.gluon.contrib.rnn.Conv3DGRUCell,i2h_pad,Pad for input convolution.,Pad for input convolution,,,,,,,
mxnet.ndarray.op.mp_lamb_update_phase1,wd,Weight decay augments the objective function with a regularization term that penalizes large weights. The penalty scales with the square of the magnitude of each weight.,PARAM decay augments the objective function with a regularization term that penalizes large weights,numeric,,,,,,
mxnet.ndarray.nag_mom_update,wd,Weight decay augments the objective function with a regularization term that penalizes large weights. The penalty scales with the square of the magnitude of each weight.,PARAM decay augments the objective function with a regularization term that penalizes large weights,numeric,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,mode,"DD: {'like', 'odd_scale', 'size', 'to_even_down', 'to_even_up', 'to_odd_down', 'to_odd_up'},optional, default='size'",PARAM QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.random.multinomial,dtype,Data type of the sample output array. The default is int32. Note that the data type of the log likelihood array is the same with that of data.,PARAM type of the sample output D_STRUCTURE,dtype,,,,0,,
mxnet.gluon.rnn.RNNCell,params,DD: Parameter or None,Parameter or None,,,,,,,
mxnet.gluon.rnn.LSTMCell,params,"DD: Parameter or None, default None",Parameter or None default None,,,,,,,
mxnet.gluon.rnn.GRUCell,params,"DD: Parameter or None, default None",Parameter or None default None,,,,,,,
mxnet.io.LibSVMIter,num_parts,partition the data into multiple parts,partition the data into multiple parts,,,,,,,
mxnet.ndarray.Pooling,pooling_convention,Pooling convention to be applied.,Pooling convention to be applied,,,,,,,
mxnet.gluon.nn.GlobalMaxPool1D,layout,"Dimension ordering of data and out ('NCW' or 'NWC'). 'N', 'C', 'W' stands for batch, channel, and width (time) dimensions respectively. Pooling is applied on the W dimension.",Pooling is applied on the W dimension,,,,,,,
mxnet.ndarray.op.moments,keepdims,produce moments with the same dimensionality as the input.,produce moments with the same dimensionality as the input,,,,,,,
mxnet.gluon.nn.Conv3DTranspose,activation,"Activation function to use. See `Activation()`. If you don't specify anything, no activation is applied (ie. ""linear"" activation: a(x) = x).",QSTR activation a BSTR x,,,,,,,
mxnet.ndarray.contrib.box_nms,in_format,"The input box encoding type. ""corner"" means boxes are encoded as [xmin, ymin, xmax, ymax], ""center"" means boxes are encodes as [x, y, width, height].",QSTR means boxes are encoded as BSTR QSTR means boxes are encodes as BSTR,,,,,,,QSTR
mxnet.ndarray.MakeLoss,normalization,"DD: {'batch', 'null', 'valid'},optional, default='null'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.contrib.box_nms,in_format,"DD: {'center', 'corner'},optional, default='corner'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.contrib.ndarray.CTCLoss,blank_label,"DD: {'first', 'last'},optional, default='first'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.Pooling,pooling_convention,"DD: {'full', 'same', 'valid'},optional, default='valid'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.contrib.quantize,out_type,"DD: {'int8', 'uint8'},optional, default='uint8'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.op.random_uniform,dtype,"DD: {'None', 'float16', 'float32', 'float64'},optional, default='None'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.contrib.ndarray.BilinearResize2D,mode,"resizing mode. ""simple"" - output height equals parameter ""height"" if ""scale_height"" parameter is not defined or input height multiplied by ""scale_height"" otherwise. Same for width;""odd_scale"" - if original height or width is odd, then result height is calculated like result_h = (original_h - 1) * scale + 1; for scale > 1 the result shape would be like if we did deconvolution with kernel = (1, 1) and stride = (height_scale, width_scale); and for scale < 1 shape would be like we did convolution with kernel = (1, 1) and stride = (int(1 / height_scale), int( 1/ width_scale);""like"" - resize first input to the height and width of second input; ""to_even_down"" - resize input to nearest lower even height and width (if original height is odd then result height = original height - 1);""to_even_up"" - resize input to nearest bigger even height and width (if original height is odd then result height = original height + 1);""to_odd_down"" - resize input to nearest odd height and width (if original height is odd then result height = original height - 1);""to_odd_up"" - resize input to nearest odd height and width (if original height is odd then result height = original height + 1);",QSTR output PARAM equals parameter PARAM if PARAM parameter is not defined or input PARAM multiplied by PARAM otherwise,,,,,,,
mxnet.gluon.nn.GlobalMaxPool1D,layout,"Dimension ordering of data and out ('NCW' or 'NWC'). 'N', 'C', 'W' stands for batch, channel, and width (time) dimensions respectively. Pooling is applied on the W dimension.",QSTR stands for batch channel and width BSTR dimensions respectively,,,,,,,
mxnet.test_utils.check_speed,typ,"""whole"" or ""forward""   ""whole""Test the forward_backward speed.   ",QSTR Test the forward_backward speed,,,,,,,QSTR
mxnet.gluon.contrib.rnn.Conv2DRNNCell,h2h_dilate,Recurrent convolution dilate.,Recurrent convolution dilate,,,,,,,
mxnet.gluon.contrib.rnn.Conv2DGRUCell,h2h_dilate,Recurrent convolution dilate.,Recurrent convolution dilate,,,,,,,
mxnet.ndarray.linalg_extracttrian,lower,"Refer to the lower triangular matrix if lower=true, refer to the upper otherwise. Only relevant when offset=0",Refer to the lower triangular matrix if lower CONSTANT_BOOL refer to the upper otherwise,,,,,,,
mxnet.ndarray.preloaded_multi_sgd_update,rescale_grad,Rescale gradient to grad = rescale_grad*grad.,Rescale gradient to grad rescale_grad grad,,,,,,,
mxnet.ndarray.op.multi_mp_sgd_mom_update,rescale_grad,Rescale gradient to grad = rescale_grad*grad.,Rescale gradient to grad rescale_grad grad,,,,,,,
mxnet.ndarray.mp_nag_mom_update,rescale_grad,Rescale gradient to grad = rescale_grad*grad.,Rescale gradient to PARAM rescale_grad PARAM,,,,,,,
mxnet.contrib.ndarray.group_adagrad_update,rescale_grad,Rescale gradient to grad = rescale_grad*grad.,Rescale gradient to PARAM rescale_grad PARAM,,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,mode,"resizing mode. ""simple"" - output height equals parameter ""height"" if ""scale_height"" parameter is not defined or input height multiplied by ""scale_height"" otherwise. Same for width;""odd_scale"" - if original height or width is odd, then result height is calculated like result_h = (original_h - 1) * scale + 1; for scale > 1 the result shape would be like if we did deconvolution with kernel = (1, 1) and stride = (height_scale, width_scale); and for scale < 1 shape would be like we did convolution with kernel = (1, 1) and stride = (int(1 / height_scale), int( 1/ width_scale);""like"" - resize first input to the height and width of second input; ""to_even_down"" - resize input to nearest lower even height and width (if original height is odd then result height = original height - 1);""to_even_up"" - resize input to nearest bigger even height and width (if original height is odd then result height = original height + 1);""to_odd_down"" - resize input to nearest odd height and width (if original height is odd then result height = original height - 1);""to_odd_up"" - resize input to nearest odd height and width (if original height is odd then result height = original height + 1);",resizing mode,,,,,,,
mxnet.gluon.contrib.rnn.Conv2DGRUCell,params,"DD: RNNParams, default None",RNNParams default None,,,,,,,
mxnet.ndarray.ROIPooling,pooled_size,"ROI pooling output shape (h,w)",ROI pooling output shape BSTR,,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,mode,"resizing mode. ""simple"" - output height equals parameter ""height"" if ""scale_height"" parameter is not defined or input height multiplied by ""scale_height"" otherwise. Same for width;""odd_scale"" - if original height or width is odd, then result height is calculated like result_h = (original_h - 1) * scale + 1; for scale > 1 the result shape would be like if we did deconvolution with kernel = (1, 1) and stride = (height_scale, width_scale); and for scale < 1 shape would be like we did convolution with kernel = (1, 1) and stride = (int(1 / height_scale), int( 1/ width_scale);""like"" - resize first input to the height and width of second input; ""to_even_down"" - resize input to nearest lower even height and width (if original height is odd then result height = original height - 1);""to_even_up"" - resize input to nearest bigger even height and width (if original height is odd then result height = original height + 1);""to_odd_down"" - resize input to nearest odd height and width (if original height is odd then result height = original height - 1);""to_odd_up"" - resize input to nearest odd height and width (if original height is odd then result height = original height + 1);",Same for PARAM QSTR if original PARAM or PARAM is odd then result PARAM is calculated PARAM result_h BSTR scale CONSTANT_NUM for scale REXPR the result shape would be PARAM if we did deconvolution with kernel BSTR and stride BSTR and for scale REXPR shape would be PARAM we did convolution with kernel BSTR and stride BSTR PARAM resize first input to the PARAM and PARAM of second input QSTR resize input to nearest lower even PARAM and PARAM if original PARAM is odd then result PARAM original PARAM CONSTANT_NUM QSTR resize input to nearest bigger even PARAM and PARAM if original PARAM is odd then result PARAM original PARAM CONSTANT_NUM QSTR resize input to nearest odd PARAM and PARAM if original PARAM is odd then result PARAM original PARAM CONSTANT_NUM QSTR resize input to nearest odd PARAM and PARAM if original PARAM is odd then result PARAM original PARAM CONSTANT_NUM,,,,,,,
mxnet.ndarray.linalg_gemm2,alpha,Scalar factor multiplied with A*B.,Scalar factor multiplied with A B,,,,,0,,
mxnet.ndarray.linalg.trsm,alpha,Scalar factor to be applied to the result.,Scalar factor to be applied to the result,,,,,0,,
mxnet.ndarray.op.smooth_l1,scalar,scalar input,scalar input,,,,,0,,
mxnet.ndarray.power,exp,DD: scalar or NDArray,scalar or D_STRUCTURE,,,D_STRUCTURE,,0,,
mxnet.ndarray.logical_xor,rhs,DD: scalar or mxnet.ndarray.array,scalar or mxnet D_STRUCTURE D_STRUCTURE,,,D_STRUCTURE,,0,,
mxnet.ndarray.modulo,lhs,DD: scalar or mxnet.ndarray.array,scalar or mxnet D_STRUCTURE D_STRUCTURE,,,D_STRUCTURE,,0,,
mxnet.ndarray.multiply,rhs,DD: scalar or mxnet.ndarray.array,scalar or mxnet D_STRUCTURE D_STRUCTURE,,,D_STRUCTURE,,0,,
mxnet.ndarray.maximum,lhs,DD: scalar or mxnet.ndarray.array,scalar or mxnet D_STRUCTURE D_STRUCTURE,,,D_STRUCTURE,,0,,
mxnet.ndarray.MAERegressionOutput,grad_scale,Scale the gradient by a float factor,Scale the gradient by a D_TYPE factor,,,,,,,
mxnet.ndarray.op.SoftmaxOutput,grad_scale,Scales the gradient by a float factor.,Scales the gradient by a D_TYPE factor,,,,,,,
mxnet.contrib.ndarray.MultiProposal,cls_prob,Score of how likely proposal is object.,Score of how likely proposal is object,,,,,,,
mxnet.ndarray.multiply,rhs,"Second array to be multiplied. If `lhs.shape != rhs.shape`, they must be broadcastable to a common shape.",Second D_STRUCTURE to be multiplied,,,D_STRUCTURE,,,,
mxnet.ndarray.logical_xor,rhs,"Second input of the function. If `lhs.shape != rhs.shape`, they must be broadcastable to a common shape.",Second input of the function,,,,,,,
mxnet.ndarray.broadcast_hypot,rhs,Second input to the function,Second input to the function,,,,,,,
mxnet.ndarray.sparse.broadcast_minus,rhs,Second input to the function,Second input to the function,,,,,,,
mxnet.ndarray.broadcast_equal,rhs,Second input to the function,Second input to the function,,,,,,,
mxnet.ndarray.broadcast_not_equal,rhs,Second input to the function,Second input to the function,,,,,,,
mxnet.ndarray.broadcast_plus,rhs,Second input to the function,Second input to the function,,,,,,,
mxnet.ndarray.broadcast_greater,rhs,Second input to the function,Second input to the function,,,,,,,
mxnet.ndarray.broadcast_minimum,rhs,Second input to the function,Second input to the function,,,,,,,
mxnet.ndarray.op.broadcast_power,rhs,Second input to the function,Second input to the function,,,,,,,
mxnet.gluon.nn.Conv3DTranspose,activation,"Activation function to use. See `Activation()`. If you don't specify anything, no activation is applied (ie. ""linear"" activation: a(x) = x).",See Activation,,,,,,,
mxnet.ndarray.contrib.CTCLoss,use_label_lengths,"Whether the label lenghts are decided by label_lengths, or derived from padding_mask. If false, the lengths are derived from the first occurrence of the value of padding_mask. The value of padding_mask is `0` when first CTC label is reserved for blank, and `-1` when last label is reserved for blank. See blank_label.",See PARAM,,,,,,,
mxnet.image.center_crop,interp,Interpolation method. See resize_short for details.,See resize_short for details,,,,,,,
mxnet.ndarray.contrib.interleaved_matmul_selfatt_qk,heads,Set number of heads,Set number of heads,int,,,,0,"[0,inf)",
mxnet.contrib.ndarray.CTCLoss,blank_label,"Set the label that is reserved for blank label.If ""first"", 0-th label is reserved, and label values for tokens in the vocabulary are between `1` and `alphabet_size-1`, and the padding mask is `-1`. If ""last"", last label value `alphabet_size-1` is reserved for blank label instead, and label values for tokens in the vocabulary are between `0` and `alphabet_size-2`, and the padding mask is `0`.",Set the PARAM that is reserved for blank PARAM If QSTR CONSTANT_NUM th PARAM is reserved and PARAM values for tokens in the vocabulary are between CONSTANT_NUM and alphabet_size CONSTANT_NUM and the padding mask is CONSTANT_NUM,,,,,,,
mxnet.ndarray.contrib.quantized_conv,dilate,"DD: Shape(tuple), optional, default=[]",Shape BSTR optional default,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.op.sample_poisson,shape,"DD: Shape(tuple), optional, default=[]",Shape BSTR optional default,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.op.broadcast_axes,axis,"DD: Shape(tuple), optional, default=[]",Shape BSTR optional default,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.op.Convolution,dilate,"DD: Shape(tuple), optional, default=[]",Shape BSTR optional default,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.op.Pooling,stride,"DD: Shape(tuple), optional, default=[]",Shape BSTR optional default,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.slice_like,axes,"DD: Shape(tuple), optional, default=[]",Shape BSTR optional default,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.op.GridGenerator,target_shape,"DD: Shape(tuple), optional, default=[0,0]",Shape BSTR optional default BSTR,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.random_normal,shape,"DD: Shape(tuple), optional, default=None",Shape BSTR optional default None,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.ravel_multi_index,shape,"DD: Shape(tuple), optional, default=None",Shape BSTR optional default None,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.reverse,axis,"DD: Shape(tuple), required",Shape BSTR required,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.op.scatter_nd,shape,"DD: Shape(tuple), required",Shape BSTR required,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.ROIPooling,pooled_size,"DD: Shape(tuple), required",Shape BSTR required,int,,BSTR,,1,"[0,inf)",
mxnet.ndarray.op.scatter_nd,shape,Shape of output.,Shape of output,int,,,,1,"[0,inf)",
mxnet.ndarray.ravel_multi_index,shape,Shape of the array into which the multi-indices apply.,Shape of the D_STRUCTURE into which the multi indices apply,int,,,,1,"[0,inf)",
mxnet.ndarray.random_normal,shape,Shape of the output.,Shape of the output,int,,,,1,"[0,inf)",
mxnet.ndarray.op.nansum,axis,"DD: Shape or None, optional, default=None",Shape or None optional default None,int,,,,1,"[0,inf)",
mxnet.ndarray.min,axis,"DD: Shape or None, optional, default=None",Shape or None optional default None,int,,,,1,"[0,inf)",
mxnet.ndarray.op.max_axis,axis,"DD: Shape or None, optional, default=None",Shape or None optional default None,int,,,,1,"[0,inf)",
mxnet.ndarray.op.sample_poisson,shape,Shape to be sampled from each random distribution.,Shape to be sampled from each random distribution,int,,,,1,"[0,inf)",
mxnet.gluon.nn.AvgPool3D,pool_size,Size of the average pooling windows.,Size of the average pooling windows,int,,,,,"[0,inf)",
mxnet.ndarray.slice,data,Source input,Source input,,,,,,,
mxnet.ndarray.op.GridGenerator,target_shape,"Specifies the output shape (H, W). This is required if transformation type is affine. If transformation type is warp, this parameter is ignored.",Specifies the output shape BSTR,int,,,BSTR,1,"[0,inf)",
mxnet.ndarray.linspace,start,Start of interval.,Start of interval,numeric,,,,,,
mxnet.ndarray.op.Pooling,stride,"Stride: for pooling (y, x) or (d, y, x). Defaults to 1 for each dimension.",Stride for pooling BSTR,int,,,,,"[0,inf)",
mxnet.ndarray.Correlation,stride2,stride2 quantize data2 within the neighborhood centered around data1,stride2 quantize PARAM within the neighborhood centered around PARAM,int,,,,,"[0,inf)",
mxnet.ndarray.op.broadcast_axes,axis,The axes to perform the broadcasting.,The axes to perform the broadcasting,int,,,,,,
mxnet.ndarray.op.repeat,axis,"The axis along which to repeat values. The negative numbers are interpreted counting from the backward. By default, use the flattened input array, and return a flat output array.",The axis along which to repeat values,int,,,,0,,
mxnet.gluon.utils.split_data,batch_axis,The axis along which to slice.,The axis along which to slice,int,,,,0,,
mxnet.ndarray.take,axis,"The axis of input array to be taken.For input tensor of rank r, it could be in the range of [-r, r-1]",The axis of input D_STRUCTURE to be taken For input D_STRUCTURE of rank r it could be in the range of BSTR,int,,,,0,,
mxnet.ndarray.op.nansum,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",The axis or axes along which to perform the reduction,int,,,,0,,
mxnet.ndarray.min,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",The axis or axes along which to perform the reduction,int,,,,0,,
mxnet.ndarray.op.max_axis,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",The axis or axes along which to perform the reduction,int,,,,0,,
mxnet.gluon.nn.LayerNorm,axis,The axis that should be normalized. This is typically the axis of the channels.,The axis that should be normalized,int,,,,0,,
mxnet.gluon.nn.BatchNorm,axis,"The axis that should be normalized. This is typically the channels (C) axis. For instance, after a Conv2D layer with layout='NCHW', set axis=1 in BatchNorm. If layout='NHWC', then set axis=3.",The axis that should be normalized,int,,,,0,,
mxnet.ndarray.pick,axis,"int or None. The axis to picking the elements. Negative values means indexing from right to left. If is None, the elements in the index w.r.t the flattened input will be picked.",The axis to picking the elements,int,,,,0,,
mxnet.ndarray.reverse,axis,The axis which to reverse elements.,The axis which to reverse elements,int,,,,0,,
mxnet.gluon.model_zoo.vision.vgg19,ctx,The context in which to load the pretrained weights.,The context in which to load the PARAM weights,,,,,,,
mxnet.contrib.ndarray.SyncBatchNorm,ndev,The count of GPU devices,The count of GPU devices,int,,,,0,"[0,inf)",
mxnet.ndarray.op.sgd_mom_update,momentum,The decay rate of momentum estimates at each epoch.,The decay rate of momentum estimates at each epoch,numeric,,,,,"[0,1]",
mxnet.ndarray.op.nansum,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",The default axis BSTR,,,,,,,
mxnet.ndarray.min,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",The default axis BSTR,,,,,,,
mxnet.ndarray.op.max_axis,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",The default axis BSTR,,,,,,,
mxnet.ndarray.random.multinomial,dtype,Data type of the sample output array. The default is int32. Note that the data type of the log likelihood array is the same with that of data.,The default is D_TYPE,dtype,,,,0,,
mxnet.gluon.nn.Conv1D,channels,"The dimensionality of the output space, i.e. the number of output channels (filters) in the convolution.",The dimensionality of the output space i e,int,,,,,,
mxnet.ndarray.power,exp,"The exponent array. If `base.shape != exp.shape`, they must be broadcastable to a common shape.",The exponent D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.swapaxes,dim1,the first axis to be swapped.,the first axis to be swapped,int,,,,0,,
mxnet.ndarray.op.batch_dot,lhs,The first input,The first input,,,,,,,
mxnet.ndarray.op.dot,lhs,The first input,The first input,,,,,,,
mxnet.test_utils.var_check,generator,The generator function. It's expected to generate N i.i.d samples by calling generator(N).,The generator function,,,,,,,
mxnet.ndarray.broadcast_axis,data,The input,The input,,,,,,,
mxnet.ndarray.max,data,The input,The input,,,,,,,
mxnet.ndarray.op.sum,data,The input,The input,,,,,,,
mxnet.ndarray.sum_axis,data,The input,The input,,,,,,,
mxnet.ndarray.split,data,The input,The input,,,,,,,
mxnet.ndarray.contrib.box_non_maximum_suppression,data,The input,The input,,,,,,,
mxnet.ndarray.image.flip_top_bottom,data,The input.,The input,,,,,,,
mxnet.ndarray.contrib.box_nms,in_format,"The input box encoding type. ""corner"" means boxes are encoded as [xmin, ymin, xmax, ymax], ""center"" means boxes are encodes as [x, y, width, height].",The input box encoding type,,,,,,,
mxnet.ndarray.op.pick,data,The input array,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.argsort,data,The input array,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.sparse.cbrt,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.degrees,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.BlockGrad,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.make_loss,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.sparse.negative,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.ceil,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.erfinv,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.log1p,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.sinh,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.div_sqrt_dim,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.sign_ste,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.sparse.Embedding,data,The input array to the embedding operator.,The input D_STRUCTURE to the embedding operator,,,D_STRUCTURE,,,,
mxnet.io.LibSVMIter,label_libsvm,"The input LibSVM label file or a directory path. If NULL, all labels will be read from `data_libsvm`.",The input LibSVM label file or a directory path,,,,,,,
mxnet.io.LibSVMIter,data_libsvm,The input zero-base indexed LibSVM data file or a directory path.,The input zero base indexed LibSVM data file or a directory path,,,,,,,
mxnet.io.ImageRecordIter,mean_b,The mean value to be subtracted on the B channel,The mean value to be subtracted on the B channel,numeric,,,,,,
mxnet.io.ImageRecordIter,mean_r,The mean value to be subtracted on the R channel,The mean value to be subtracted on the R channel,numeric,,,,,,
mxnet.image.CreateDetAugmenter,min_eject_coverage,"The minimum coverage of cropped sample w.r.t its original size. With this constraint, objects that have marginal area after crop will be discarded.",The minimum coverage of cropped sample w r t its original size,int,,,,,"[0,inf)",
mxnet.ndarray.op.repeat,axis,"The axis along which to repeat values. The negative numbers are interpreted counting from the backward. By default, use the flattened input array, and return a flat output array.",The negative numbers are interpreted counting from the backward,,,,,,,
mxnet.gluon.rnn.GRU,hidden_size,The number of features in the hidden state h,The number of features in the hidden state h,int,,,,0,"[0,inf)",
mxnet.gluon.nn.Conv3D,in_channels,"The number of input channels to this layer. If not specified, initialization will be deferred to the first time forward is called and in_channels will be inferred from the shape of input data.",The number of input PARAM to this layer,int,,,,0,"[0,inf)",
mxnet.gluon.nn.Conv1D,channels,"The dimensionality of the output space, i.e. the number of output channels (filters) in the convolution.",the number of output channels BSTR in the convolution,int,,,,0,"[0,inf)",
mxnet.image.resize_short,src,The original image.,The original image,numeric,,,,,,
mxnet.contrib.ndarray.MultiBoxPrior,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.reshape_like,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.trunc,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.quantized_fully_connected,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.sparse.rint,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.index_array,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.AdaptiveAvgPooling2D,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.sparse.elemwise_sub,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.sigmoid,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.interleaved_matmul_selfatt_valatt,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.image.random_flip_left_right,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.min_axis,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.shape_array,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.cos,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.box_non_maximum_suppression,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.GroupNorm,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.SoftmaxOutput,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.smooth_l1,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.sparse.expm1,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.random_uniform,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
