API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
tf.strings.unicode_decode,input,An `N` dimensional potentially ragged `string` tensor with shape`[D1...DN]`.  `N` must be statically known.,QSTR must be statically known,,,,,,,
tf.searchsorted,side,left' or 'right'; 'left' corresponds to lower_bound and 'right' to upper_bound.,QSTR QSTR corresponds to lower_bound and QSTR to upper_bound,,,,,,,QSTR
tf.data.experimental.make_batched_features_dataset,shuffle_seed,Randomization seed to use for shuffling.,Randomization seed to use for shuffling,,,,,,,
tf.keras.layers.ConvLSTM2D,activity_regularizer,Regularizer function applied to.,Regularizer function applied to,,,,,,,
tf.keras.layers.Conv3D,bias_regularizer,Regularizer function applied to the bias vector.,Regularizer function applied to the bias D_STRUCTURE,,,,,,,
tf.keras.layers.SimpleRNNCell,bias_regularizer,Regularizer function applied to the bias vector. Default:`None`.,Regularizer function applied to the bias D_STRUCTURE,,,,,,,
tf.keras.layers.LocallyConnected1D,activity_regularizer,"Regularizer function applied to the output of the layer (its ""activation"")..",Regularizer function applied to the output of the layer BSTR,,,,,,,
tf.nn.RNNCellDropoutWrapper,dtype,"(optional) The `dtype` of the input, state, and output tensors. Required and used <strong>iff</strong> `variational_recurrent = True`.",Required and used REXPR REXPR strong REXPR CONSTANT_BOOL,,,,,,,
tf.image.resize_with_pad,method,DF: ResizeMethod.BILINEAR,ResizeMethod BILINEAR,,,,,,,
tf.keras.backend.rnn,step_function,"RNN step function. Args;     input; Tensor with shape `(samples, ...)` (no time dimension),         representing input for the batch of samples at a certain         time step.     states; List of tensors. Returns;     output; Tensor with shape `(samples, output_dim)`        (no time dimension).     new_states; List of tensors, same length and shapes         as 'states'. The first state in the list must be the         output tensor at the previous timestep.",Returns output D_STRUCTURE with shape BSTR BSTR,,,,,,,
tf.keras.datasets.reuters.get_word_index,path,DF: reuters_word_index.json,reuters_word_index json,,,,,,,
tf.image.adjust_gamma,image,RGB image or images to adjust.,RGB image or images to adjust,numeric,,,,,,
tf.keras.backend.rnn,step_function,"RNN step function. Args;     input; Tensor with shape `(samples, ...)` (no time dimension),         representing input for the batch of samples at a certain         time step.     states; List of tensors. Returns;     output; Tensor with shape `(samples, output_dim)`        (no time dimension).     new_states; List of tensors, same length and shapes         as 'states'. The first state in the list must be the         output tensor at the previous timestep.",RNN step function,,,,,,,
tf.debugging.assert_near,rtol,"`Tensor`.  Same `dtype` as, and broadcastable to, `x`. The relative tolerance.  Default is `10 * eps`.",Same QSTR as and broadcastable to QSTR,,,,,,,
tf.audio.encode_wav,sample_rate,A `Tensor` of type `int32`. Scalar containing the sample frequency.,Scalar containing the sample frequency,,D_STRUCTURE,,,0,,
tf.debugging.assert_rank,rank,Scalar integer `Tensor`.,Scalar D_TYPE D_STRUCTURE,D_TYPE,D_STRUCTURE,,,0,,
tf.image.ssim_multiscale,img2,Second image batch. Must have the same rank as img1.,Second image batch,numeric,,,,,,
tf.image.resize_with_pad,method,Method to use for resizing image. See `image.resize()`,See PARAM resize,,,,,,,
tf.random.categorical,seed,A Python integer. Used to create a random seed for the distribution. See `tf.compat.v1.set_random_seed` for behavior.,See tf compat v1 set_random_seed for behavior,,,,,,,
tf.image.random_flip_left_right,seed,A Python integer. Used to create a random seed. See`tf.compat.v1.set_random_seed` for behavior.,See tf compat v1 set_random_seed for behavior,,,,,,,
tf.histogram_fixed_width,value_range,"Shape [2] `Tensor` of same `dtype` as `values`. values <= value_range[0] will be mapped to hist[0], values >= value_range[1] will be mapped to hist[-1].",Shape BSTR D_STRUCTURE of same PARAM as PARAM,,D_STRUCTURE,,&PARAM,CONSTANT_NUM,,
tf.linalg.triangular_solve,rhs,"A `Tensor`. Must have the same type as `matrix`. Shape is `[..., M, K]`.",Shape is BSTR,,,,BSTR,,,
tf.math.reduce_variance,input_tensor,The tensor to reduce. Should have numeric type.,Should have D_TYPE type,D_TYPE,,,,,,
tf.debugging.experimental.enable_dump_debug_info,circular_buffer_size,"Size of the circular buffers for execution events. These circular buffers are designed to reduce the overhead of debugging dumping. They hold the most recent debug events concerning eager execution of ops and `tf.function`s and traces of tensor values computed inside`tf.function`s. They are written to the file system only when the proper flushing method is called (see description of return values below). Expected to be an integer. If <= 0, the circular-buffer behavior will be disabled, i.e., the execution debug events will be written to the file writers in the same way as non-execution events such as op creations and source-file snapshots.",Size of the circular buffers for execution events,int,,,,,"[0,inf)",
tf.keras.layers.LocallyConnected1D,implementation,"implementation mode, either `1`, `2`, or `3`.`1` loops over input spatial locations to perform the forward pass. It is memory-efficient but performs a lot of (small) ops.`2` stores layer weights in a dense but sparsely-populated 2D matrix and implements the forward pass as a single matrix-multiply. It uses a lot of RAM but performs few (large) ops.`3` stores layer weights in a sparse tensor and implements the forward pass as a single sparse matrix-multiply.How to choose:`1`: large, dense models,`2`: small models,`3`: large, sparse models,where ""large"" stands for large input/output activations (i.e. many `filters`, `input_filters`, large `input_size`,`output_size`), and ""sparse"" stands for few connections between inputs and outputs, i.e. small ratio`filters * input_filters * kernel_size / (input_size * strides)`, where inputs to and outputs of the layer are assumed to have shapes`(input_size, input_filters)`, `(output_size, filters)`respectively.It is recommended to benchmark each in the setting of interest to pick the most efficient one (in terms of speed and memory usage). Correct choice of implementation can lead to dramatic speed improvements (e.g. 50X), potentially at the expense of RAM.Also, only `padding=""valid""` is supported by `implementation=1`.",small ratio PARAM input_filters PARAM BSTR where inputs to and outputs of the layer are assumed to have shapes BSTR BSTRrespectively It is recommended to benchmark each in the setting of interest to pick the most efficient one BSTR,,,,,,,
tf.nn.max_pool,data_format,"A string. Specifies the channel dimension. For N=1 it can be either ""NWC"" (default) or ""NCW"", for N=2 it can be either ""NHWC"" (default) or ""NCHW"" and for N=3 either ""NDHWC"" (default) or ""NCDHW"".",Specifies the channel dimension,,,,,,,
tf.ragged.range,deltas,Vector or scalar `Tensor`.  Specifies the increment for each range. Defaults to `1`.,Specifies the increment for each range,,,,,,,
tf.required_space_to_batch_paddings,base_paddings,"Optional int32 Tensor of shape [N, 2].  Specifies the minimum amount of padding to use.  All elements must be >= 0.  If not specified, defaults to 0.",Specifies the minimum amount of padding to use,numeric,,,,,"[0,inf)",
tf.feature_column.crossed_column,hash_key,Specify the hash_key that will be used by the `FingerprintCat64`function to combine the crosses fingerprints on SparseCrossOp (optional).,Specify the hash_key that will be used by the QSTR function to combine the crosses fingerprints on SparseCrossOp BSTR,,,,,,,
tf.keras.backend.truncated_normal,stddev,Standard deviation of the values.,Standard deviation of the values,numeric,,,,,,
tf.keras.layers.multiply,**kwargs,Standard layer keyword arguments.,Standard layer keyword arguments,,,,,,,
tf.keras.backend.rnn,step_function,"RNN step function. Args;     input; Tensor with shape `(samples, ...)` (no time dimension),         representing input for the batch of samples at a certain         time step.     states; List of tensors. Returns;     output; Tensor with shape `(samples, output_dim)`        (no time dimension).     new_states; List of tensors, same length and shapes         as 'states'. The first state in the list must be the         output tensor at the previous timestep.",states D_STRUCTURE of D_STRUCTURE,,,,,,,
tf.keras.preprocessing.text.text_to_word_sequence,filters,"DF: !""#$%&()*+,-./:;<=>?@[\\]^_`{|}~\t\n",t n,,,,,,,
tf.keras.preprocessing.text.text_to_word_sequence,filters,"list (or concatenation) of characters to filter out, such as     punctuation. Default: ``!""#$%&()*+,-./:;<=>?@[\]^_`{|}~\t\n``,     includes basic punctuation, tabs, and newlines.",t n includes basic punctuation tabs and newlines,,,,,,,
tf.strings.unicode_transcode,input_encoding,"A `string`. Text encoding of the input strings. This is any of the encodings supported by ICU ucnv algorithmic converters. Examples: `""UTF-16"", ""US ASCII"", ""UTF-8""`.",Text encoding of the PARAM D_TYPE,,,,,,,
tf.signal.inverse_stft,window_fn,DF: tf.signal.hann_window,tf signal hann_window,,,,,,,
tf.keras.layers.PReLU,shared_axes,"The axes along which to share learnable parameters for the activation function. For example, if the incoming feature maps are from a 2D convolution with output shape `(batch, height, width, channels)`, and you wish to share parameters across space so that each filter only has one set of parameters, set `shared_axes=[1, 2]`.",The axes along which to share learnable parameters for the activation function,int,,,,,,
tf.signal.idct,axis,For future expansion. The axis to compute the DCT along. Must be `-1`.,The axis to compute the DCT along,int,,,,,,
tf.nn.nce_loss,weights,"A `Tensor` of shape `[num_classes, dim]`, or a list of `Tensor`objects whose concatenation along dimension 0 has shape [num_classes, dim].  The (possibly-partitioned) class embeddings.",The BSTR class embeddings,,,,,,,
tf.nn.sampled_softmax_loss,weights,"A `Tensor` of shape `[num_classes, dim]`, or a list of `Tensor`objects whose concatenation along dimension 0 has shape [num_classes, dim].  The (possibly-sharded) class embeddings.",The BSTR class embeddings,,,,,,,
tf.keras.layers.RNN,cell,"A RNN cell instance or a list of RNN cell instances. A RNN cell is a class that has: A `call(input_at_t, states_at_t)` method, returning`(output_at_t, states_at_t_plus_1)`. The call method of the cell can also take the optional argument `constants`, see section ""Note on passing external constants"" below.A `state_size` attribute. This can be a single integer (single state) in which case it is the size of the recurrent state. This can also be a list/tuple of integers (one size per state). The `state_size` can also be TensorShape or tuple/list of TensorShape, to represent high dimension state.A `output_size` attribute. This can be a single integer or a TensorShape, which represent the shape of the output. For backward compatible reason, if this attribute is not available for the cell, the value will be inferred by the first element of the`state_size`.A `get_initial_state(inputs=None, batch_size=None, dtype=None)`method that creates a tensor meant to be fed to `call()` as the initial state, if the user didn't specify any initial state via other means. The returned initial state should have a shape of [batch_size, cell.state_size]. The cell might choose to create a tensor full of zeros, or full of other values based on the cell's implementation.`inputs` is the input tensor to the RNN layer, which should contain the batch size as its shape[0], and also dtype. Note that the shape[0] might be `None` during the graph construction. Either the `inputs` or the pair of `batch_size` and `dtype` are provided.`batch_size` is a scalar tensor that represents the batch size of the inputs. `dtype` is `tf.DType` that represents the dtype of the inputs. For backward compatible reason, if this method is not implemented by the cell, the RNN layer will create a zero filled tensor with the size of [batch_size, cell.state_size]. In the case that `cell` is a list of RNN cell instances, the cells will be stacked on top of each other in the RNN, resulting in an efficient stacked RNN. ",The call method of the cell can also take the optional argument QSTR see section QSTR below A QSTR attribute,,,,,,,
tf.scan,fn,"The callable to be performed.  It accepts two arguments.  The first will have the same structure as `initializer` if one is provided, otherwise it will have the same structure as `elems`.  The second will have the same (possibly nested) structure as `elems`.  Its output must have the same structure as `initializer` if one is provided, otherwise it must have the same structure as `elems`.",The callable to be performed,,,,,,,
tf.vectorized_map,fn,"The callable to be performed. It accepts one argument, which will have the same (possibly nested) structure as `elems`, and returns a possibly nested structure of Tensors and Operations, which may be different than the structure of `elems`.",The callable to be performed,,,,,,,
tf.keras.layers.RNN,cell,"A RNN cell instance or a list of RNN cell instances. A RNN cell is a class that has: A `call(input_at_t, states_at_t)` method, returning`(output_at_t, states_at_t_plus_1)`. The call method of the cell can also take the optional argument `constants`, see section ""Note on passing external constants"" below.A `state_size` attribute. This can be a single integer (single state) in which case it is the size of the recurrent state. This can also be a list/tuple of integers (one size per state). The `state_size` can also be TensorShape or tuple/list of TensorShape, to represent high dimension state.A `output_size` attribute. This can be a single integer or a TensorShape, which represent the shape of the output. For backward compatible reason, if this attribute is not available for the cell, the value will be inferred by the first element of the`state_size`.A `get_initial_state(inputs=None, batch_size=None, dtype=None)`method that creates a tensor meant to be fed to `call()` as the initial state, if the user didn't specify any initial state via other means. The returned initial state should have a shape of [batch_size, cell.state_size]. The cell might choose to create a tensor full of zeros, or full of other values based on the cell's implementation.`inputs` is the input tensor to the RNN layer, which should contain the batch size as its shape[0], and also dtype. Note that the shape[0] might be `None` during the graph construction. Either the `inputs` or the pair of `batch_size` and `dtype` are provided.`batch_size` is a scalar tensor that represents the batch size of the inputs. `dtype` is `tf.DType` that represents the dtype of the inputs. For backward compatible reason, if this method is not implemented by the cell, the RNN layer will create a zero filled tensor with the size of [batch_size, cell.state_size]. In the case that `cell` is a list of RNN cell instances, the cells will be stacked on top of each other in the RNN, resulting in an efficient stacked RNN. ",The cell might choose to create a D_STRUCTURE full of zeros or full of other values based on the cell implementation QSTR is the input D_STRUCTURE to the RNN layer which should contain the batch size as its shape BSTR and also dtype,,,,,,,
tf.debugging.Assert,data,The tensors to print out when condition is false.,The D_STRUCTURE to print out when PARAM is CONSTANT_BOOL,,D_STRUCTURE,,,,,
tf.math.reduce_variance,input_tensor,The tensor to reduce. Should have numeric type.,The D_STRUCTURE to reduce,,D_STRUCTURE,,,,,
tf.sparse.slice,sp_input,The `SparseTensor` to split.,The D_STRUCTURE to split,,D_STRUCTURE,,,,,
tf.keras.layers.experimental.preprocessing.PreprocessingLayer,data,"The data to train on. It can be passed either as a tf.data Dataset, or as a numpy array.",The data to train on,,,,,,,
tf.strings.reduce_join,axis,"Which axis to join along. The default behavior is to join all elements, producing a scalar.",The default behavior is to join all elements producing a scalar,,,,,,,
tf.keras.backend.softmax,axis,The dimension softmax would be performed on. The default is -1 which indicates the last dimension.,The default is CONSTANT_NUM which indicates the last dimension,int,,,,0,,
tf.keras.utils.get_file,archive_format,"Archive format to try for extracting the file. Options are 'auto', 'tar', 'zip', and None. 'tar' includes tar, tar.gz, and tar.bz files. The default 'auto' is ['tar', 'zip']. None or an empty list will return no matches found.",The default QSTR is QSTR,,,,,,,
tf.nn.conv1d_transpose,dilations,"An int or list of `ints` that has length `1` or `3` which defaults to 1. The dilation factor for each dimension of input. If set to k > 1, there will be k-1 skipped cells between each filter element on that dimension. Dilations in the batch and depth dimensions must be 1.",The dilation factor for each dimension of PARAM,,,,,,,
tf.nn.depthwise_conv2d_backprop_input,dilations,"An optional list of `ints`. Defaults to `[1, 1, 1, 1]`. 1-D tensor of length 4.  The dilation factor for each dimension of`input`. If set to k > 1, there will be k-1 skipped cells between each filter element on that dimension. The dimension order is determined by the value of`data_format`, see above for details. Dilations in the batch and depth dimensions must be 1.",The dilation factor for each dimension of QSTR,,,,,,,
tf.nn.depthwise_conv2d_backprop_input,dilations,"An optional list of `ints`. Defaults to `[1, 1, 1, 1]`. 1-D tensor of length 4.  The dilation factor for each dimension of`input`. If set to k > 1, there will be k-1 skipped cells between each filter element on that dimension. The dimension order is determined by the value of`data_format`, see above for details. Dilations in the batch and depth dimensions must be 1.",The dimension order is determined by the value of PARAM see above for details,,,,,,,
tf.nn.conv2d_transpose,strides,"An int or list of `ints` that has length `1`, `2` or `4`.  The stride of the sliding window for each dimension of `input`. If a single value is given it is replicated in the `H` and `W` dimension. By default the `N` and `C` dimensions are set to 0. The dimension order is determined by the value of `data_format`, see below for details.",The dimension order is determined by the value of PARAM see below for details,,,,,,,
tf.keras.backend.softmax,axis,The dimension softmax would be performed on. The default is -1 which indicates the last dimension.,The dimension softmax would be performed on,int,,,,,,
tf.math.reduce_euclidean_norm,axis,"The dimensions to reduce. If `None` (the default), reduces all dimensions. Must be in the range `[-rank(input_tensor), rank(input_tensor))`.",The dimensions to reduce,int,,,,,,
tf.nn.fractional_avg_pool,pooling_ratio,"A list of `floats` that has length >= 4.  Pooling ratio for each dimension of `value`, currently only supports row and col dimension and should be >= 1.0. For example, a valid pooling ratio looks like [1.0, 1.44, 1.73, 1.0]. The first and last elements must be 1.0 because we don't allow pooling on batch and channels dimensions.  1.44 and 1.73 are pooling ratio on height and width dimensions respectively.",The first and last elements must be CONSTANT_FLOAT because we don t allow pooling on batch and channels dimensions,,,,,,,
tf.nn.fractional_max_pool,pooling_ratio,"An int or list of `ints` that has length `1`, `2` or `4`. Pooling ratio for each dimension of `value`, currently only supports row and col dimension and should be >= 1.0. For example, a valid pooling ratio looks like [1.0, 1.44, 1.73, 1.0]. The first and last elements must be 1.0 because we don't allow pooling on batch and channels dimensions.  1.44 and 1.73 are pooling ratio on height and width dimensions respectively.",The first and last elements must be CONSTANT_FLOAT because we don t allow pooling on batch and channels dimensions,,,,,,,
tf.keras.backend.rnn,step_function,"RNN step function. Args;     input; Tensor with shape `(samples, ...)` (no time dimension),         representing input for the batch of samples at a certain         time step.     states; List of tensors. Returns;     output; Tensor with shape `(samples, output_dim)`        (no time dimension).     new_states; List of tensors, same length and shapes         as 'states'. The first state in the list must be the         output tensor at the previous timestep.",The first state in the D_STRUCTURE must be the output D_STRUCTURE at the previous timestep,,,,,,,
tf.scan,fn,"The callable to be performed.  It accepts two arguments.  The first will have the same structure as `initializer` if one is provided, otherwise it will have the same structure as `elems`.  The second will have the same (possibly nested) structure as `elems`.  Its output must have the same structure as `initializer` if one is provided, otherwise it must have the same structure as `elems`.",The first will have the same structure as PARAM if one is provided otherwise it will have the same structure as PARAM,,,,,,,
tf.gather,indices,"The index `Tensor`.  Must be one of the following types: `int32`,`int64`. Must be in range `[0, params.shape[axis])`.",The index D_STRUCTURE,,D_STRUCTURE,,,,,
tf.nn.erosion2d,dilations,"A list of `ints` that has length `>= 4`. 1-D of length 4. The input stride for atrous morphological dilation. Must be: `[1, rate_height, rate_width, 1]`.",The input stride for atrous morphological dilation,int,,,,,"[0,inf)",
tf.unstack,num,An `int`. The length of the dimension `axis`. Automatically inferred if`None` (the default).,The length of the dimension PARAM,int,,,,,"[0,inf)",
tf.norm,name,The name of the op.,The name of the op,string,,,,0,,
tf.foldr,elems,"A tensor or (possibly nested) sequence of tensors, each of which will be unpacked along their first dimension.  The nested sequence of the resulting slices will be the first argument to `fn`.",The nested D_STRUCTURE of the resulting slices will be the first argument to PARAM,,D_STRUCTURE,,,,,
tf.gather,batch_dims,An `integer`.  The number of batch dimensions.  Must be less than `rank(indices)`.,The number of batch dimensions,int,,,,0,"[0,inf)",
tf.linalg.diag,num_cols,"The number of columns of the output matrix. If it is not provided, the op assumes the output matrix is a square matrix and infers the matrix size from `d_lower`, `d_upper`, and the innermost dimension of `diagonal`.",The number of columns of the output matrix,int,,,,0,"[0,inf)",
tf.nn.conv1d,stride,An int or list of `ints` that has length `1` or `3`.  The number of entries by which the filter is moved right at each step.,The number of entries by which the filter is moved right at each step,int,,,,0,"[0,inf)",
tf.random.learned_unigram_candidate_sampler,range_max,An `int`. The number of possible classes.,The number of possible classes,int,,,,0,"[0,inf)",
tf.nn.sampled_softmax_loss,num_classes,An `int`. The number of possible classes.,The number of possible classes,int,,,,0,"[0,inf)",
tf.signal.inverse_stft,frame_step,An integer scalar `Tensor`. The number of samples to step.,The number of samples to step,int,,,,0,"[0,inf)",
tf.keras.layers.Conv3DTranspose,data_format,"A string, one of `channels_last` (default) or `channels_first`. The ordering of the dimensions in the inputs.`channels_last` corresponds to inputs with shape`(batch, depth, height, width, channels)` while `channels_first`corresponds to inputs with shape`(batch, channels, depth, height, width)`. It defaults to the `image_data_format` value found in your Keras config file at `~/.keras/keras.json`. If you never set it, then it will be ""channels_last"".",The ordering of the dimensions in the inputs QSTR corresponds to inputs with shape BSTR while QSTR corresponds to inputs with shape BSTR,,,,,,,QSTR
tf.keras.layers.AveragePooling3D,data_format,"A string, one of `channels_last` (default) or `channels_first`. The ordering of the dimensions in the inputs.`channels_last` corresponds to inputs with shape`(batch, spatial_dim1, spatial_dim2, spatial_dim3, channels)`while `channels_first` corresponds to inputs with shape`(batch, channels, spatial_dim1, spatial_dim2, spatial_dim3)`. It defaults to the `image_data_format` value found in your Keras config file at `~/.keras/keras.json`. If you never set it, then it will be ""channels_last"".",The ordering of the dimensions in the inputs QSTR corresponds to inputs with shape BSTRwhile QSTR corresponds to inputs with shape BSTR,,,,,,,QSTR
tf.print,output_stream,"The output stream, logging level, or file to print to. Defaults to sys.stderr, but sys.stdout, tf.compat.v1.logging.info, tf.compat.v1.logging.warning, tf.compat.v1.logging.error, absl.logging.info, absl.logging.warning and absl.loogging,error are also supported. To print to a file, pass a string started with ""file://"" followed by the file path, e.g., ""file:///tmp/foo.out"".",The output stream logging level or file to print to,,,,,,,
tf.keras.layers.RNN,cell,"A RNN cell instance or a list of RNN cell instances. A RNN cell is a class that has: A `call(input_at_t, states_at_t)` method, returning`(output_at_t, states_at_t_plus_1)`. The call method of the cell can also take the optional argument `constants`, see section ""Note on passing external constants"" below.A `state_size` attribute. This can be a single integer (single state) in which case it is the size of the recurrent state. This can also be a list/tuple of integers (one size per state). The `state_size` can also be TensorShape or tuple/list of TensorShape, to represent high dimension state.A `output_size` attribute. This can be a single integer or a TensorShape, which represent the shape of the output. For backward compatible reason, if this attribute is not available for the cell, the value will be inferred by the first element of the`state_size`.A `get_initial_state(inputs=None, batch_size=None, dtype=None)`method that creates a tensor meant to be fed to `call()` as the initial state, if the user didn't specify any initial state via other means. The returned initial state should have a shape of [batch_size, cell.state_size]. The cell might choose to create a tensor full of zeros, or full of other values based on the cell's implementation.`inputs` is the input tensor to the RNN layer, which should contain the batch size as its shape[0], and also dtype. Note that the shape[0] might be `None` during the graph construction. Either the `inputs` or the pair of `batch_size` and `dtype` are provided.`batch_size` is a scalar tensor that represents the batch size of the inputs. `dtype` is `tf.DType` that represents the dtype of the inputs. For backward compatible reason, if this method is not implemented by the cell, the RNN layer will create a zero filled tensor with the size of [batch_size, cell.state_size]. In the case that `cell` is a list of RNN cell instances, the cells will be stacked on top of each other in the RNN, resulting in an efficient stacked RNN. ",The QSTR can also be TensorShape or D_STRUCTURE of TensorShape to represent high dimension state A QSTR attribute,,,,,,,
tf.signal.linear_to_mel_weight_matrix,dtype,The `DType` of the result matrix. Must be a floating point type.,The QSTR of the result matrix,,,,,,,
tf.debugging.assert_near,rtol,"`Tensor`.  Same `dtype` as, and broadcastable to, `x`. The relative tolerance.  Default is `10 * eps`.",The relative tolerance,,,,,,,
tf.keras.layers.RNN,cell,"A RNN cell instance or a list of RNN cell instances. A RNN cell is a class that has: A `call(input_at_t, states_at_t)` method, returning`(output_at_t, states_at_t_plus_1)`. The call method of the cell can also take the optional argument `constants`, see section ""Note on passing external constants"" below.A `state_size` attribute. This can be a single integer (single state) in which case it is the size of the recurrent state. This can also be a list/tuple of integers (one size per state). The `state_size` can also be TensorShape or tuple/list of TensorShape, to represent high dimension state.A `output_size` attribute. This can be a single integer or a TensorShape, which represent the shape of the output. For backward compatible reason, if this attribute is not available for the cell, the value will be inferred by the first element of the`state_size`.A `get_initial_state(inputs=None, batch_size=None, dtype=None)`method that creates a tensor meant to be fed to `call()` as the initial state, if the user didn't specify any initial state via other means. The returned initial state should have a shape of [batch_size, cell.state_size]. The cell might choose to create a tensor full of zeros, or full of other values based on the cell's implementation.`inputs` is the input tensor to the RNN layer, which should contain the batch size as its shape[0], and also dtype. Note that the shape[0] might be `None` during the graph construction. Either the `inputs` or the pair of `batch_size` and `dtype` are provided.`batch_size` is a scalar tensor that represents the batch size of the inputs. `dtype` is `tf.DType` that represents the dtype of the inputs. For backward compatible reason, if this method is not implemented by the cell, the RNN layer will create a zero filled tensor with the size of [batch_size, cell.state_size]. In the case that `cell` is a list of RNN cell instances, the cells will be stacked on top of each other in the RNN, resulting in an efficient stacked RNN. ",The returned initial state should have a shape of BSTR,,,,,,,
tf.scan,fn,"The callable to be performed.  It accepts two arguments.  The first will have the same structure as `initializer` if one is provided, otherwise it will have the same structure as `elems`.  The second will have the same (possibly nested) structure as `elems`.  Its output must have the same structure as `initializer` if one is provided, otherwise it must have the same structure as `elems`.",The second will have the same BSTR structure as PARAM,,,,,,,
tf.random.stateless_truncated_normal,stddev,"A 0-D Tensor or Python value of type `dtype`. The standard deviation of the normal distribution, before truncation.",The standard deviation of the normal distribution before truncation,numeric,,,,,,
tf.nn.conv2d_transpose,strides,"An int or list of `ints` that has length `1`, `2` or `4`.  The stride of the sliding window for each dimension of `input`. If a single value is given it is replicated in the `H` and `W` dimension. By default the `N` and `C` dimensions are set to 0. The dimension order is determined by the value of `data_format`, see below for details.",The stride of the sliding window for each dimension of PARAM,int,,,,,"[0,inf)",
tf.summary.flush,writer,The `tf.summary.SummaryWriter` resource to flush. The thread default will be used if this parameter is None. Otherwise a `tf.no_op` is returned.,The tf summary SummaryWriter resource to flush,,,,,,,
tf.summary.flush,writer,The `tf.summary.SummaryWriter` resource to flush. The thread default will be used if this parameter is None. Otherwise a `tf.no_op` is returned.,The thread default will be used if this parameter is None,,,,,,,
tf.ragged.range,dtype,"The type of the elements of the resulting tensor.  If not specified, then a value is chosen based on the other args.",The type of the elements of the resulting D_STRUCTURE,dtype,,,,,,
tf.random.uniform,dtype,"The type of the output: `float16`, `float32`, `float64`, `int32`, or `int64`.",The type of the output D_TYPE,dtype,,,,,,
tf.keras.layers.UpSampling2D,size,"Int, or tuple of 2 integers. The upsampling factors for rows and columns.",The upsampling factors for rows and columns,,,,,,,
tf.estimator.add_metrics,metric_fn,"A function which should obey the following signature: Args: can only have following four arguments in any order:predictions: Predictions `Tensor` or dict of `Tensor` created by given`estimator`.features: Input `dict` of `Tensor` objects created by `input_fn` which is given to `estimator.evaluate` as an argument.labels:  Labels `Tensor` or dict of `Tensor` created by `input_fn`which is given to `estimator.evaluate` as an argument.config: config attribute of the `estimator`.Returns: Dict of metric results keyed by name. Final metrics are a union of this and `estimator's` existing metrics. If there is a name conflict between this and `estimator`s existing metrics, this will override the existing one. The values of the dict are the results of calling a metric function, namely a `(metric_tensor, update_op)` tuple. ",The values of the D_STRUCTURE are the results of calling a metric function namely a BSTR D_STRUCTURE,,,,,,,
tf.keras.preprocessing.sequence.skipgrams,window_size,"Int, size of sampling windows (technically half-window).     The window of a word `w_i` will be     `[i - window_size, i + window_size+1]`.",The window of a word QSTR will be BSTR,,,,,,,
tf.nn.ctc_loss,blank_index,"(optional) Set the class index to use for the blank label. Negative values will start from num_classes, ie, -1 will reproduce the ctc_loss behavior of using num_classes - 1 for the blank symbol. There is some memory/performance overhead to switching from the default of 0 as an additional shifted copy of the logits may be created.",There is some memory performance overhead to switching from the default of CONSTANT_NUM as an additional shifted copy of the PARAM may be created,,,,,,,
tf.debugging.experimental.enable_dump_debug_info,circular_buffer_size,"Size of the circular buffers for execution events. These circular buffers are designed to reduce the overhead of debugging dumping. They hold the most recent debug events concerning eager execution of ops and `tf.function`s and traces of tensor values computed inside`tf.function`s. They are written to the file system only when the proper flushing method is called (see description of return values below). Expected to be an integer. If <= 0, the circular-buffer behavior will be disabled, i.e., the execution debug events will be written to the file writers in the same way as non-execution events such as op creations and source-file snapshots.",These circular buffers are designed to reduce the overhead of debugging dumping,,,,,,,
tf.debugging.experimental.enable_dump_debug_info,circular_buffer_size,"Size of the circular buffers for execution events. These circular buffers are designed to reduce the overhead of debugging dumping. They hold the most recent debug events concerning eager execution of ops and `tf.function`s and traces of tensor values computed inside`tf.function`s. They are written to the file system only when the proper flushing method is called (see description of return values below). Expected to be an integer. If <= 0, the circular-buffer behavior will be disabled, i.e., the execution debug events will be written to the file writers in the same way as non-execution events such as op creations and source-file snapshots.",They are written to the file system only when the proper flushing method is called BSTR,,,,,,,
tf.debugging.experimental.enable_dump_debug_info,circular_buffer_size,"Size of the circular buffers for execution events. These circular buffers are designed to reduce the overhead of debugging dumping. They hold the most recent debug events concerning eager execution of ops and `tf.function`s and traces of tensor values computed inside`tf.function`s. They are written to the file system only when the proper flushing method is called (see description of return values below). Expected to be an integer. If <= 0, the circular-buffer behavior will be disabled, i.e., the execution debug events will be written to the file writers in the same way as non-execution events such as op creations and source-file snapshots.",They hold the most recent debug events concerning eager execution of ops and tf function QSTR tf function s,,,,,,,
